X1,X,Precursor.Ion.Name,Retention.Time,Area,Background,Height,Mass.Error.PPM,SNFlag,ppmFlag,areaminFlag,RT_ref,RT_max,RT_min,RTFlag,Blank.Area,BlankFlag,Flags,QC_area,Reps_Present,ReplicateFlag,Samps_Present,Replicate.Name,SampleFlag,SmpFlag,CmpFlag,Filled_area,Backfill_Flag
4304,5427,Homoserine,10.94,251941440,6651400,22635510,-2.2,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,251941440,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,251941440,NA
4305,5428,Homoserine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4306,5429,Homoserine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4307,5430,Homoserine,11.17,166227440,4921397,10314138,-3,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,166227440,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,166227440,NA
4308,5431,Homoserine,10.94,163008000,3739880,14060669,-1.7,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,163008000,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,163008000,NA
4309,5432,Homoserine,11.17,143625840,6812298,9440629,-3.1,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,143625840,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,143625840,NA
4310,5433,Homoserine,10.95,153397088,4675203,13120864,-2.4,NA,NA,NA,10.99125,11.18,10.57,NA,NA,NA,NA,153397088,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,153397088,NA
4334,5490,Hypotaurine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,NA,NA
4335,5491,Hypotaurine,NA,NA,NA,#N/A,NA,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,NA,NA
4336,5492,Hypotaurine,11.17,2971105,0,313754,-2.6,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,2971105,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,2971105,NA
4337,5493,Hypotaurine,10.94,2964739,0,415677,-1.2,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,2964739,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,2964739,NA
4338,5494,Hypotaurine,10.99,257009,0,22809,-2.3,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,257009,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,257009,NA
4339,5495,Hypotaurine,10.59,308399,0,23602,-1.1,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,308399,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,308399,NA
4340,5496,Hypotaurine,11.12,3282174,0,399664,-2.2,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,3282174,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,3282174,NA
4341,5497,Hypotaurine,10.94,3709637,0,486496,-0.8,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,3709637,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,3709637,NA
4342,5498,Hypotaurine,11.14,2834557,0,348830,-2.4,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,2834557,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,2834557,NA
4343,5499,Hypotaurine,10.95,3071716,0,408194,-1.4,NA,NA,NA,10.98,11.17,10.59,NA,NA,NA,NA,3071716,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,3071716,NA
4367,5523,Leucine,7.51,227548608,74647008,7302655,-3.5,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",227548608,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,227548608,NA
4368,5524,Leucine,7.19,443204704,91870072,10306912,-3.1,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",443204704,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,443204704,NA
4369,5525,Leucine,7.52,407034912,79020776,11356571,-3.6,NA,NA,NA,7.23875,7.52,6.94,NA,NA,NA,NA,407034912,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,407034912,NA
4370,5526,Leucine,6.94,669803200,68139776,14908846,-3,NA,NA,NA,7.23875,7.52,6.94,NA,NA,NA,NA,669803200,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,669803200,NA
4371,5527,Leucine,NA,NA,NA,#N/A,NA,NA,NA,NA,7.23875,7.52,6.94,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4372,5528,Leucine,NA,NA,NA,#N/A,NA,NA,NA,NA,7.23875,7.52,6.94,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4373,5529,Leucine,7.1,209363200,67625576,6951451,-3.8,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",209363200,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,209363200,NA
4374,5530,Leucine,7.26,250448544,65705708,6889162,-2.5,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",250448544,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,250448544,NA
4375,5531,Leucine,7.12,183588048,80935888,5398068,-3.8,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",183588048,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,183588048,NA
4376,5532,Leucine,7.27,270504352,67788632,6684653,-2.8,SNFlag,NA,NA,7.23875,7.52,6.94,NA,NA,NA,"SNFlag,",270504352,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,270504352,NA
4400,5556,Lysine,18.7,23190204,3591215,599505,-3.7,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,23190204,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,23190204,NA
4401,5557,Lysine,18.68,12926945,2901835,378317,-2.8,SNFlag,NA,NA,18.6125,18.7,18.54,NA,NA,NA,"SNFlag,",12926945,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,12926945,NA
4402,5558,Lysine,18.57,76438160,3405283,2327058,-4.1,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,76438160,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,76438160,NA
4403,5559,Lysine,18.6,30128460,3455319,1029805,-2.8,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,30128460,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,30128460,NA
4404,5560,Lysine,NA,NA,NA,#N/A,NA,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4405,5561,Lysine,NA,NA,NA,#N/A,NA,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4406,5562,Lysine,18.59,47731784,3862342,1443401,-4.2,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,47731784,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,47731784,NA
4407,5563,Lysine,18.62,14602413,3691844,510370,-2.8,SNFlag,NA,NA,18.6125,18.7,18.54,NA,NA,NA,"SNFlag,",14602413,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,14602413,NA
4408,5564,Lysine,18.54,37380460,4905073,1062257,-3.9,NA,NA,NA,18.6125,18.7,18.54,NA,NA,NA,NA,37380460,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,37380460,NA
4409,5565,Lysine,18.6,15593071,3206594,529068,-3,SNFlag,NA,NA,18.6125,18.7,18.54,NA,NA,NA,"SNFlag,",15593071,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,15593071,NA
4433,5589,Methionine,7.46,139121424,0,7574170,-3.5,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,139121424,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,139121424,NA
4434,5590,Methionine,6.92,281284288,1927413,9340578,-3.1,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,281284288,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,281284288,NA
4435,5591,Methionine,7.54,170491600,536559,8553899,-3.5,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,170491600,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,170491600,NA
4436,5592,Methionine,7.05,306299168,2474383,10593496,-2.9,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,306299168,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,306299168,NA
4437,5593,Methionine,NA,NA,NA,#N/A,NA,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4438,5594,Methionine,NA,NA,NA,#N/A,NA,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4439,5595,Methionine,7.54,47203620,0,2511566,-3.6,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,47203620,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,47203620,NA
4440,5596,Methionine,7.1,58701596,0,2433405,-2.4,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,58701596,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,58701596,NA
4441,5597,Methionine,7.54,46533280,0,2310021,-3.5,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,46533280,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,46533280,NA
4442,5598,Methionine,7.12,60001944,0,2255170,-2.7,NA,NA,NA,7.28375,7.54,6.92,NA,NA,NA,NA,60001944,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,60001944,NA
4466,5622,Methionine Sulfoxide,9.5,149278000,856301,8693526,-3.1,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,149278000,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,149278000,NA
4467,5623,Methionine Sulfoxide,8.77,207294368,0,9017218,-2.4,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,207294368,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,207294368,NA
4468,5624,Methionine Sulfoxide,9.81,164532144,695679,11872660,-3.3,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,164532144,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,164532144,NA
4469,5625,Methionine Sulfoxide,9.47,148123360,8701568,12493803,-2.2,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,148123360,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,148123360,NA
4470,5626,Methionine Sulfoxide,NA,NA,NA,#N/A,NA,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4471,5627,Methionine Sulfoxide,NA,NA,NA,#N/A,NA,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4472,5628,Methionine Sulfoxide,9.77,28837182,2034362,2735917,-3.1,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,28837182,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,28837182,NA
4473,5629,Methionine Sulfoxide,9.49,22011936,2143043,2068477,-2.2,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,22011936,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,22011936,NA
4474,5630,Methionine Sulfoxide,9.77,30378496,0,2299387,-3.3,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,30378496,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,30378496,NA
4475,5631,Methionine Sulfoxide,9.47,23311128,1679957,2409118,-2.2,NA,NA,NA,9.50625,9.81,8.77,NA,NA,NA,NA,23311128,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,23311128,NA
4499,5655,Muramic Acid,10.52,86080256,0,4412414,-2.5,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,86080256,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,86080256,NA
4500,5656,Muramic Acid,10.02,149987520,1591297,6504228,-1.6,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,149987520,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,149987520,NA
4501,5657,Muramic Acid,10.66,76961152,0,5236680,-1.5,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,76961152,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,76961152,NA
4502,5658,Muramic Acid,10.4,121704984,0,6401823,-1.4,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,121704984,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,121704984,NA
4503,5659,Muramic Acid,NA,NA,NA,#N/A,NA,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4504,5660,Muramic Acid,NA,NA,NA,#N/A,NA,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4505,5661,Muramic Acid,10.37,4373956,0,764983,2.7,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,4373956,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,4373956,NA
4506,5662,Muramic Acid,10.47,686828,0,141460,3.7,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,686828,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,686828,NA
4507,5663,Muramic Acid,11.22,605971,0,135673,-0.9,NA,NA,NA,10.40875,11.22,9.61,NA,NA,NA,NA,605971,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,605971,NA
4508,5664,Muramic Acid,9.61,12786,0,11483,0.8,NA,NA,areaminFlag,10.40875,11.22,9.61,NA,NA,NA,"areaminFlag,",12786,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,12786,NA
4532,5688,N(e)-Acetyl-Lysine,9.37,507494208,2866981,30504578,-3.1,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,507494208,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,507494208,NA
4533,5689,N(e)-Acetyl-Lysine,9.06,680633472,10758951,38296832,-2.5,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,680633472,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,680633472,NA
4534,5690,N(e)-Acetyl-Lysine,9.56,313108256,7446084,20385238,-2.9,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,313108256,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,313108256,NA
4535,5691,N(e)-Acetyl-Lysine,9.45,276128352,12562673,25512754,-2,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,276128352,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,276128352,NA
4536,5692,N(e)-Acetyl-Lysine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4537,5693,N(e)-Acetyl-Lysine,NA,NA,NA,#N/A,NA,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4538,5694,N(e)-Acetyl-Lysine,9.55,2506445,580213,200651,-1.7,SNFlag,NA,NA,9.43375,9.56,9.06,NA,NA,NA,"SNFlag,",2506445,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,2506445,NA
4539,5695,N(e)-Acetyl-Lysine,9.47,1994059,0,165413,-1.3,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,1994059,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,1994059,NA
4540,5696,N(e)-Acetyl-Lysine,9.54,2089035,202715,171840,-2.6,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,2089035,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,2089035,NA
4541,5697,N(e)-Acetyl-Lysine,9.47,1541957,0,131960,-1.5,NA,NA,NA,9.43375,9.56,9.06,NA,NA,NA,NA,1541957,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,1541957,NA
4565,5721,N-Acetyl-Serine,6.47,20008256,1653200,549342,-3.8,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,20008256,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,20008256,NA
4566,5722,N-Acetyl-Serine,5.27,48591992,2143865,817106,-3.3,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,48591992,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,48591992,NA
4567,5723,N-Acetyl-Serine,6.36,7187,0,4611,-2.4,NA,NA,areaminFlag,5.73375,6.75,3.67,NA,NA,NA,"areaminFlag,",7187,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,7187,NA
4568,5724,N-Acetyl-Serine,4.82,188828,0,17308,-2.2,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,188828,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,188828,NA
4569,5725,N-Acetyl-Serine,NA,NA,NA,#N/A,NA,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4570,5726,N-Acetyl-Serine,NA,NA,NA,#N/A,NA,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4571,5727,N-Acetyl-Serine,3.67,109264,0,22364,4.6,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,109264,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,109264,NA
4572,5728,N-Acetyl-Serine,6.75,188825,0,12664,-1.8,NA,NA,NA,5.73375,6.75,3.67,NA,NA,NA,NA,188825,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,188825,NA
4573,5729,N-Acetyl-Serine,6.74,29485,0,9744,-3.3,NA,NA,areaminFlag,5.73375,6.75,3.67,NA,NA,NA,"areaminFlag,",29485,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,29485,NA
4574,5730,N-Acetyl-Serine,5.79,45335,0,12398,-1.9,NA,NA,areaminFlag,5.73375,6.75,3.67,NA,NA,NA,"areaminFlag,",45335,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,45335,NA
4598,5787,Ophthalmic Acid,10.66,143054336,0,7908755,-2.4,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,143054336,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,143054336,NA
4599,5788,Ophthalmic Acid,10.02,166523440,41418,9041927,-1.4,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,166523440,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,166523440,NA
4600,5789,Ophthalmic Acid,10.83,90657952,0,6089789,-2,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,90657952,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,90657952,NA
4601,5790,Ophthalmic Acid,10.37,134600400,0,9267004,-1.3,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,134600400,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,134600400,NA
4602,5791,Ophthalmic Acid,NA,NA,NA,#N/A,NA,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4603,5792,Ophthalmic Acid,NA,NA,NA,#N/A,NA,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4604,5793,Ophthalmic Acid,10.83,595534,0,48481,-1.8,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,595534,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,595534,NA
4605,5794,Ophthalmic Acid,10.37,553441,0,46262,-0.7,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,553441,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,553441,NA
4606,5795,Ophthalmic Acid,10.85,433766,0,32673,-2.1,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,433766,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,433766,NA
4607,5796,Ophthalmic Acid,10.4,718148,0,36863,-1.3,NA,NA,NA,10.54125,10.85,10.02,NA,NA,NA,NA,718148,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,718148,NA
4631,5820,Ornithine,16.72,87148680,4737989,1679395,-3.4,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,87148680,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,87148680,NA
4632,5821,Ornithine,16.58,27025694,0,573951,-2.7,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,27025694,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,27025694,NA
4633,5822,Ornithine,16.56,148067376,0,3456289,-3.9,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,148067376,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,148067376,NA
4634,5823,Ornithine,16.55,56302180,643460,1720057,-2.6,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,56302180,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,56302180,NA
4635,5824,Ornithine,NA,NA,NA,#N/A,NA,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4636,5825,Ornithine,NA,NA,NA,#N/A,NA,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4637,5826,Ornithine,16.63,80708520,0,1655949,-4,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,80708520,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,80708520,NA
4638,5827,Ornithine,16.53,22776850,0,585419,-2.6,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,22776850,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,22776850,NA
4639,5828,Ornithine,16.57,69208696,2061651,1624931,-3.5,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,69208696,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,69208696,NA
4640,5829,Ornithine,16.48,21145894,0,587398,-2.7,NA,NA,NA,16.5775,16.72,16.48,NA,NA,NA,NA,21145894,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,21145894,NA
4664,5886,Proline,9.24,448880736,5021462,36140580,-2.9,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,448880736,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_1,NA,NA,NA,448880736,NA
4665,5887,Proline,9.29,592528896,5009870,45688280,-2.4,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,592528896,NA,NA,NA,200821_Std_4uMStdsMix1InH2O_2,NA,NA,NA,592528896,NA
4666,5888,Proline,9.27,4437630976,14757573,308385792,-3.4,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,4437630976,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_1,NA,NA,NA,4437630976,NA
4667,5889,Proline,9.36,3343714048,14791414,245080800,-2.5,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,3343714048,NA,NA,NA,200821_Std_4uMStdsMix1InMatrix_2,NA,NA,NA,3343714048,NA
4668,5890,Proline,NA,NA,NA,#N/A,NA,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_1,NA,NA,NA,NA,NA
4669,5891,Proline,NA,NA,NA,#N/A,NA,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,NA,NA,NA,NA,200821_Std_4uMStdsMix2InH2O_2,NA,NA,NA,NA,NA
4670,5892,Proline,9.26,3956476928,21830744,285498944,-3.2,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,3956476928,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_1,NA,NA,NA,3956476928,NA
4671,5893,Proline,9.33,3153456384,12551631,227401248,-2.2,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,3153456384,NA,NA,NA,200821_Std_4uMStdsMix2InMatrix_2,NA,NA,NA,3153456384,NA
4672,5894,Proline,9.26,3670339840,16802056,265421216,-3.6,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,3670339840,NA,NA,NA,200821_Std_H2OinMatrix_1,NA,NA,NA,3670339840,NA
4673,5895,Proline,9.36,3249254144,13696897,245986288,-2.6,NA,NA,NA,9.29625,9.36,9.24,NA,NA,NA,NA,3249254144,NA,NA,NA,200821_Std_H2OinMatrix_2,NA,NA,NA,3249254144,NA
