"","SampleID","variable","value"
"7745","B32","Heterolobosea",90
"7746","Carboy8","Heterolobosea",0
"7747","B31","Heterolobosea",85
"7748","B42","Heterolobosea",111
"7749","blankMQ121118","Heterolobosea",0
"7750","Barrow_blank1","Heterolobosea",0
"7751","B41","Heterolobosea",103
"7752","Barrow_blank2","Heterolobosea",0
"7753","blankdry2","Heterolobosea",0
"7754","blankFiltSW1","Heterolobosea",0
"7755","core_3","Heterolobosea",20
"7756","B53","Heterolobosea",107
"7757","dockslush_2","Heterolobosea",0
"7758","B13","Heterolobosea",177
"7759","dockslush_1","Heterolobosea",65
"7760","mock_1","Heterolobosea",0
"7761","core_6","Heterolobosea",0
"7762","mock_2","Heterolobosea",0
"7763","hero_11","Heterolobosea",135
"7764","hero_12","Heterolobosea",0
"7765","Carboy6","Heterolobosea",0
"7766","Carboy5","Heterolobosea",5
"7767","blankMQ191118","Heterolobosea",0
"7768","Barrow_S1IC4","Heterolobosea",5
"7769","iceslush","Heterolobosea",0
"7770","Barrow_S2C2","Heterolobosea",15
"7771","Carboy3","Heterolobosea",0
"7772","B23","Heterolobosea",67
"7773","B33","Heterolobosea",86
"7774","CTDSW","Heterolobosea",200
"7775","Carboy9","Heterolobosea",3
"7776","B43","Heterolobosea",98
"7777","core_1","Euglenozoa",0
"7778","B51","Euglenozoa",48
"7779","B12","Euglenozoa",150
"7780","B11","Euglenozoa",174
"7781","core_2","Euglenozoa",20
"7782","B52","Euglenozoa",66
"7783","dockslush_3","Euglenozoa",29
"7784","B14","Euglenozoa",115
"7785","blank771","Euglenozoa",0
"7786","core_4","Euglenozoa",0
"7787","mock_3","Euglenozoa",0
"7788","hero_13","Euglenozoa",0
"7789","Carboy4","Euglenozoa",6
"7790","Carboy7","Euglenozoa",28
"7791","Barrow_S2C3","Euglenozoa",3
"7792","Carboy2","Euglenozoa",0
"7793","Barrow_S1IC6","Euglenozoa",31
"7794","B22","Euglenozoa",17
"7795","Barrow_S2C1D","Euglenozoa",23
"7796","Barrow_S1IC5","Euglenozoa",0
"7797","Carboy1","Euglenozoa",0
"7798","B21","Euglenozoa",12
"7799","B32","Euglenozoa",22
"7800","Carboy8","Euglenozoa",0
"7801","B31","Euglenozoa",34
"7802","B42","Euglenozoa",34
"7803","blankMQ121118","Euglenozoa",0
"7804","Barrow_blank1","Euglenozoa",0
"7805","B41","Euglenozoa",36
"7806","Barrow_blank2","Euglenozoa",0
"7807","blankdry2","Euglenozoa",0
"7808","blankFiltSW1","Euglenozoa",0
"7809","core_3","Euglenozoa",44
"7810","B53","Euglenozoa",91
"7811","dockslush_2","Euglenozoa",0
"7812","B13","Euglenozoa",169
"7813","dockslush_1","Euglenozoa",17
"7814","mock_1","Euglenozoa",0
"7815","core_6","Euglenozoa",0
"7816","mock_2","Euglenozoa",0
"7817","hero_11","Euglenozoa",50
"7818","hero_12","Euglenozoa",0
"7819","Carboy6","Euglenozoa",0
"7820","Carboy5","Euglenozoa",9
"7821","blankMQ191118","Euglenozoa",0
"7822","Barrow_S1IC4","Euglenozoa",0
"7823","iceslush","Euglenozoa",0
"7824","Barrow_S2C2","Euglenozoa",15
"7825","Carboy3","Euglenozoa",6
"7826","B23","Euglenozoa",30
"7827","B33","Euglenozoa",16
"7828","CTDSW","Euglenozoa",249
"7829","Carboy9","Euglenozoa",39
"7830","B43","Euglenozoa",33
"7831","core_1","Euglenozoa",0
"7832","B51","Euglenozoa",0
"7833","B12","Euglenozoa",230
"7834","B11","Euglenozoa",267
"7835","core_2","Euglenozoa",349
"7836","B52","Euglenozoa",83
"7837","dockslush_3","Euglenozoa",300
"7838","B14","Euglenozoa",187
"7839","blank771","Euglenozoa",0
"7840","core_4","Euglenozoa",0
"7841","mock_3","Euglenozoa",0
"7842","hero_13","Euglenozoa",0
"7843","Carboy4","Euglenozoa",0
"7844","Carboy7","Euglenozoa",228
"7845","Barrow_S2C3","Euglenozoa",0
"7846","Carboy2","Euglenozoa",0
"7847","Barrow_S1IC6","Euglenozoa",85
"7848","B22","Euglenozoa",0
"7849","Barrow_S2C1D","Euglenozoa",0
"7850","Barrow_S1IC5","Euglenozoa",0
"7851","Carboy1","Euglenozoa",0
"7852","B21","Euglenozoa",282
"7853","B32","Euglenozoa",114
"7854","Carboy8","Euglenozoa",0
"7855","B31","Euglenozoa",90
"7856","B42","Euglenozoa",146
"7857","blankMQ121118","Euglenozoa",0
"7858","Barrow_blank1","Euglenozoa",0
"7859","B41","Euglenozoa",168
"7860","Barrow_blank2","Euglenozoa",0
"7861","blankdry2","Euglenozoa",0
"7862","blankFiltSW1","Euglenozoa",0
"7863","core_3","Euglenozoa",0
"7864","B53","Euglenozoa",0
"7865","dockslush_2","Euglenozoa",399
"7866","B13","Euglenozoa",457
"7867","dockslush_1","Euglenozoa",188
"7868","mock_1","Euglenozoa",0
"7869","core_6","Euglenozoa",0
"7870","mock_2","Euglenozoa",0
"7871","hero_11","Euglenozoa",316
"7872","hero_12","Euglenozoa",44
"7873","Carboy6","Euglenozoa",0
"7874","Carboy5","Euglenozoa",75
"7875","blankMQ191118","Euglenozoa",0
"7876","Barrow_S1IC4","Euglenozoa",0
"7877","iceslush","Euglenozoa",0
"7878","Barrow_S2C2","Euglenozoa",0
"7879","Carboy3","Euglenozoa",0
"7880","B23","Euglenozoa",101
"7881","B33","Euglenozoa",0
"7882","CTDSW","Euglenozoa",0
"7883","Carboy9","Euglenozoa",0
"7884","B43","Euglenozoa",102
"7885","core_1","Euglenozoa",0
"7886","B51","Euglenozoa",0
"7887","B12","Euglenozoa",354
"7888","B11","Euglenozoa",450
"7889","core_2","Euglenozoa",310
"7890","B52","Euglenozoa",2
"7891","dockslush_3","Euglenozoa",0
"7892","B14","Euglenozoa",7
"7893","blank771","Euglenozoa",231
"7894","core_4","Euglenozoa",0
"7895","mock_3","Euglenozoa",0
"7896","hero_13","Euglenozoa",0
"7897","Carboy4","Euglenozoa",12
"7898","Carboy7","Euglenozoa",0
"7899","Barrow_S2C3","Euglenozoa",0
"7900","Carboy2","Euglenozoa",6
"7901","Barrow_S1IC6","Euglenozoa",10
"7902","B22","Euglenozoa",13
"7903","Barrow_S2C1D","Euglenozoa",7
"7904","Barrow_S1IC5","Euglenozoa",0
"7905","Carboy1","Euglenozoa",11
"7906","B21","Euglenozoa",0
"7907","B32","Euglenozoa",0
"7908","Carboy8","Euglenozoa",2
"7909","B31","Euglenozoa",7
"7910","B42","Euglenozoa",3
"7911","blankMQ121118","Euglenozoa",32
"7912","Barrow_blank1","Euglenozoa",0
"7913","B41","Euglenozoa",0
"7914","Barrow_blank2","Euglenozoa",0
"7915","blankdry2","Euglenozoa",0
"7916","blankFiltSW1","Euglenozoa",10
"7917","core_3","Euglenozoa",80
"7918","B53","Euglenozoa",0
"7919","dockslush_2","Euglenozoa",524
"7920","B13","Euglenozoa",266
"7921","dockslush_1","Euglenozoa",19
"7922","mock_1","Euglenozoa",0
"7923","core_6","Euglenozoa",0
"7924","mock_2","Euglenozoa",0
"7925","hero_11","Euglenozoa",19
"7926","hero_12","Euglenozoa",0
"7927","Carboy6","Euglenozoa",6
"7928","Carboy5","Euglenozoa",13
"7929","blankMQ191118","Euglenozoa",0
"7930","Barrow_S1IC4","Euglenozoa",28
"7931","iceslush","Euglenozoa",0
"7932","Barrow_S2C2","Euglenozoa",0
"7933","Carboy3","Euglenozoa",8
"7934","B23","Euglenozoa",20
"7935","B33","Euglenozoa",12
"7936","CTDSW","Euglenozoa",0
"7937","Carboy9","Euglenozoa",0
"7938","B43","Euglenozoa",2
"7939","core_1","Euglenozoa",0
"7940","B51","Euglenozoa",0
"7941","B12","Euglenozoa",136
"7942","B11","Euglenozoa",164
"7943","core_2","Euglenozoa",553
"7944","B52","Euglenozoa",0
"7945","dockslush_3","Euglenozoa",410
"7946","B14","Euglenozoa",0
"7947","blank771","Euglenozoa",0
"7948","core_4","Euglenozoa",0
"7949","mock_3","Euglenozoa",0
"7950","hero_13","Euglenozoa",0
"7951","Carboy4","Euglenozoa",0
"7952","Carboy7","Euglenozoa",286
"7953","Barrow_S2C3","Euglenozoa",0
"7954","Carboy2","Euglenozoa",140
"7955","Barrow_S1IC6","Euglenozoa",125
"7956","B22","Euglenozoa",0
"7957","Barrow_S2C1D","Euglenozoa",0
"7958","Barrow_S1IC5","Euglenozoa",153
"7959","Carboy1","Euglenozoa",193
"7960","B21","Euglenozoa",345
"7961","B32","Euglenozoa",390
"7962","Carboy8","Euglenozoa",411
"7963","B31","Euglenozoa",276
"7964","B42","Euglenozoa",119
"7965","blankMQ121118","Euglenozoa",0
"7966","Barrow_blank1","Euglenozoa",0
"7967","B41","Euglenozoa",83
"7968","Barrow_blank2","Euglenozoa",0
"7969","blankdry2","Euglenozoa",0
"7970","blankFiltSW1","Euglenozoa",400
"7971","core_3","Euglenozoa",79
"7972","B53","Euglenozoa",0
"7973","dockslush_2","Euglenozoa",1066
"7974","B13","Euglenozoa",210
"7975","dockslush_1","Euglenozoa",205
"7976","mock_1","Euglenozoa",0
"7977","core_6","Euglenozoa",0
"7978","mock_2","Euglenozoa",0
"7979","hero_11","Euglenozoa",444
"7980","hero_12","Euglenozoa",0
"7981","Carboy6","Euglenozoa",286
"7982","Carboy5","Euglenozoa",105
"7983","blankMQ191118","Euglenozoa",0
"7984","Barrow_S1IC4","Euglenozoa",0
"7985","iceslush","Euglenozoa",0
"7986","Barrow_S2C2","Euglenozoa",0
"7987","Carboy3","Euglenozoa",86
"7988","B23","Euglenozoa",141
"7989","B33","Euglenozoa",183
"7990","CTDSW","Euglenozoa",632
"7991","Carboy9","Euglenozoa",149
"7992","B43","Euglenozoa",0
"7993","core_1","Euglenozoa",0
"7994","B51","Euglenozoa",0
"7995","B12","Euglenozoa",65
"7996","B11","Euglenozoa",39
"7997","core_2","Euglenozoa",57
"7998","B52","Euglenozoa",0
"7999","dockslush_3","Euglenozoa",0
"8000","B14","Euglenozoa",0
"8001","blank771","Euglenozoa",30
"8002","core_4","Euglenozoa",16
"8003","mock_3","Euglenozoa",0
"8004","hero_13","Euglenozoa",502
"8005","Carboy4","Euglenozoa",0
"8006","Carboy7","Euglenozoa",22
"8007","Barrow_S2C3","Euglenozoa",9
"8008","Carboy2","Euglenozoa",0
"8009","Barrow_S1IC6","Euglenozoa",0
"8010","B22","Euglenozoa",0
"8011","Barrow_S2C1D","Euglenozoa",7
"8012","Barrow_S1IC5","Euglenozoa",23
"8013","Carboy1","Euglenozoa",0
"8014","B21","Euglenozoa",24
"8015","B32","Euglenozoa",0
"8016","Carboy8","Euglenozoa",0
"8017","B31","Euglenozoa",0
"8018","B42","Euglenozoa",0
"8019","blankMQ121118","Euglenozoa",0
"8020","Barrow_blank1","Euglenozoa",0
"8021","B41","Euglenozoa",0
"8022","Barrow_blank2","Euglenozoa",0
"8023","blankdry2","Euglenozoa",0
"8024","blankFiltSW1","Euglenozoa",0
"8025","core_3","Euglenozoa",34
"8026","B53","Euglenozoa",0
"8027","dockslush_2","Euglenozoa",0
"8028","B13","Euglenozoa",32
"8029","dockslush_1","Euglenozoa",0
"8030","mock_1","Euglenozoa",0
"8031","core_6","Euglenozoa",43
"8032","mock_2","Euglenozoa",0
"8033","hero_11","Euglenozoa",11
"8034","hero_12","Euglenozoa",887
"8035","Carboy6","Euglenozoa",0
"8036","Carboy5","Euglenozoa",0
"8037","blankMQ191118","Euglenozoa",0
"8038","Barrow_S1IC4","Euglenozoa",0
"8039","iceslush","Euglenozoa",25
"8040","Barrow_S2C2","Euglenozoa",21
"8041","Carboy3","Euglenozoa",0
"8042","B23","Euglenozoa",0
"8043","B33","Euglenozoa",0
"8044","CTDSW","Euglenozoa",0
"8045","Carboy9","Euglenozoa",0
"8046","B43","Euglenozoa",0
"8047","core_1","",0
"8048","B51","",0
"8049","B12","",401
"8050","B11","",259
"8051","core_2","",0
"8052","B52","",19
"8053","dockslush_3","",9
"8054","B14","",23
"8055","blank771","",0
"8056","core_4","",0
"8057","mock_3","",0
"8058","hero_13","",0
"8059","Carboy4","",0
"8060","Carboy7","",0
"8061","Barrow_S2C3","",0
"8062","Carboy2","",0
"8063","Barrow_S1IC6","",14
"8064","B22","",109
"8065","Barrow_S2C1D","",7
"8066","Barrow_S1IC5","",0
"8067","Carboy1","",0
"8068","B21","",184
"8069","B32","",0
"8070","Carboy8","",0
"8071","B31","",16
"8072","B42","",11
"8073","blankMQ121118","",0
"8074","Barrow_blank1","",0
"8075","B41","",0
"8076","Barrow_blank2","",0
"8077","blankdry2","",0
"8078","blankFiltSW1","",0
"8079","core_3","",151
"8080","B53","",19
"8081","dockslush_2","",0
"8082","B13","",252
"8083","dockslush_1","",122
"8084","mock_1","",0
"8085","core_6","",0
"8086","mock_2","",0
"8087","hero_11","",28
"8088","hero_12","",0
"8089","Carboy6","",0
"8090","Carboy5","",0
"8091","blankMQ191118","",0
"8092","Barrow_S1IC4","",0
"8093","iceslush","",0
"8094","Barrow_S2C2","",0
"8095","Carboy3","",0
"8096","B23","",158
"8097","B33","",0
"8098","CTDSW","",68
"8099","Carboy9","",0
"8100","B43","",8
"8101","core_1","Prymnesiophyceae",0
"8102","B51","Prymnesiophyceae",0
"8103","B12","Prymnesiophyceae",320
"8104","B11","Prymnesiophyceae",356
"8105","core_2","Prymnesiophyceae",446
"8106","B52","Prymnesiophyceae",0
"8107","dockslush_3","Prymnesiophyceae",183
"8108","B14","Prymnesiophyceae",72
"8109","blank771","Prymnesiophyceae",117
"8110","core_4","Prymnesiophyceae",191
"8111","mock_3","Prymnesiophyceae",0
"8112","hero_13","Prymnesiophyceae",0
"8113","Carboy4","Prymnesiophyceae",0
"8114","Carboy7","Prymnesiophyceae",0
"8115","Barrow_S2C3","Prymnesiophyceae",0
"8116","Carboy2","Prymnesiophyceae",0
"8117","Barrow_S1IC6","Prymnesiophyceae",0
"8118","B22","Prymnesiophyceae",0
"8119","Barrow_S2C1D","Prymnesiophyceae",0
"8120","Barrow_S1IC5","Prymnesiophyceae",110
"8121","Carboy1","Prymnesiophyceae",0
"8122","B21","Prymnesiophyceae",111
"8123","B32","Prymnesiophyceae",0
"8124","Carboy8","Prymnesiophyceae",0
"8125","B31","Prymnesiophyceae",0
"8126","B42","Prymnesiophyceae",0
"8127","blankMQ121118","Prymnesiophyceae",88
"8128","Barrow_blank1","Prymnesiophyceae",0
"8129","B41","Prymnesiophyceae",0
"8130","Barrow_blank2","Prymnesiophyceae",0
"8131","blankdry2","Prymnesiophyceae",0
"8132","blankFiltSW1","Prymnesiophyceae",0
"8133","core_3","Prymnesiophyceae",143
"8134","B53","Prymnesiophyceae",0
"8135","dockslush_2","Prymnesiophyceae",243
"8136","B13","Prymnesiophyceae",435
"8137","dockslush_1","Prymnesiophyceae",108
"8138","mock_1","Prymnesiophyceae",0
"8139","core_6","Prymnesiophyceae",0
"8140","mock_2","Prymnesiophyceae",0
"8141","hero_11","Prymnesiophyceae",179
"8142","hero_12","Prymnesiophyceae",82
"8143","Carboy6","Prymnesiophyceae",0
"8144","Carboy5","Prymnesiophyceae",0
"8145","blankMQ191118","Prymnesiophyceae",0
"8146","Barrow_S1IC4","Prymnesiophyceae",0
"8147","iceslush","Prymnesiophyceae",0
"8148","Barrow_S2C2","Prymnesiophyceae",0
"8149","Carboy3","Prymnesiophyceae",0
"8150","B23","Prymnesiophyceae",68
"8151","B33","Prymnesiophyceae",0
"8152","CTDSW","Prymnesiophyceae",66
"8153","Carboy9","Prymnesiophyceae",0
"8154","B43","Prymnesiophyceae",0
"8155","core_1","Prymnesiophyceae",0
"8156","B51","Prymnesiophyceae",0
"8157","B12","Prymnesiophyceae",5
"8158","B11","Prymnesiophyceae",47
"8159","core_2","Prymnesiophyceae",0
"8160","B52","Prymnesiophyceae",36
"8161","dockslush_3","Prymnesiophyceae",0
"8162","B14","Prymnesiophyceae",5922
"8163","blank771","Prymnesiophyceae",0
"8164","core_4","Prymnesiophyceae",0
"8165","mock_3","Prymnesiophyceae",0
"8166","hero_13","Prymnesiophyceae",0
"8167","Carboy4","Prymnesiophyceae",0
"8168","Carboy7","Prymnesiophyceae",11
"8169","Barrow_S2C3","Prymnesiophyceae",184
"8170","Carboy2","Prymnesiophyceae",0
"8171","Barrow_S1IC6","Prymnesiophyceae",0
"8172","B22","Prymnesiophyceae",0
"8173","Barrow_S2C1D","Prymnesiophyceae",0
"8174","Barrow_S1IC5","Prymnesiophyceae",0
"8175","Carboy1","Prymnesiophyceae",0
"8176","B21","Prymnesiophyceae",170
"8177","B32","Prymnesiophyceae",0
"8178","Carboy8","Prymnesiophyceae",0
"8179","B31","Prymnesiophyceae",18
"8180","B42","Prymnesiophyceae",0
"8181","blankMQ121118","Prymnesiophyceae",27
"8182","Barrow_blank1","Prymnesiophyceae",0
"8183","B41","Prymnesiophyceae",14
"8184","Barrow_blank2","Prymnesiophyceae",0
"8185","blankdry2","Prymnesiophyceae",0
"8186","blankFiltSW1","Prymnesiophyceae",0
"8187","core_3","Prymnesiophyceae",0
"8188","B53","Prymnesiophyceae",0
"8189","dockslush_2","Prymnesiophyceae",0
"8190","B13","Prymnesiophyceae",182
"8191","dockslush_1","Prymnesiophyceae",56
"8192","mock_1","Prymnesiophyceae",0
"8193","core_6","Prymnesiophyceae",0
"8194","mock_2","Prymnesiophyceae",0
"8195","hero_11","Prymnesiophyceae",45
"8196","hero_12","Prymnesiophyceae",60
"8197","Carboy6","Prymnesiophyceae",0
"8198","Carboy5","Prymnesiophyceae",0
"8199","blankMQ191118","Prymnesiophyceae",19
"8200","Barrow_S1IC4","Prymnesiophyceae",0
"8201","iceslush","Prymnesiophyceae",0
"8202","Barrow_S2C2","Prymnesiophyceae",0
"8203","Carboy3","Prymnesiophyceae",0
"8204","B23","Prymnesiophyceae",24
"8205","B33","Prymnesiophyceae",0
"8206","CTDSW","Prymnesiophyceae",0
"8207","Carboy9","Prymnesiophyceae",0
"8208","B43","Prymnesiophyceae",0
"8209","core_1","Prymnesiophyceae",0
"8210","B51","Prymnesiophyceae",0
"8211","B12","Prymnesiophyceae",76
"8212","B11","Prymnesiophyceae",112
"8213","core_2","Prymnesiophyceae",13
"8214","B52","Prymnesiophyceae",4112
"8215","dockslush_3","Prymnesiophyceae",0
"8216","B14","Prymnesiophyceae",74
"8217","blank771","Prymnesiophyceae",0
"8218","core_4","Prymnesiophyceae",0
"8219","mock_3","Prymnesiophyceae",0
"8220","hero_13","Prymnesiophyceae",0
"8221","Carboy4","Prymnesiophyceae",0
"8222","Carboy7","Prymnesiophyceae",0
"8223","Barrow_S2C3","Prymnesiophyceae",0
"8224","Carboy2","Prymnesiophyceae",0
"8225","Barrow_S1IC6","Prymnesiophyceae",1156
"8226","B22","Prymnesiophyceae",0
"8227","Barrow_S2C1D","Prymnesiophyceae",7
"8228","Barrow_S1IC5","Prymnesiophyceae",7
"8229","Carboy1","Prymnesiophyceae",0
"8230","B21","Prymnesiophyceae",0
"8231","B32","Prymnesiophyceae",0
"8232","Carboy8","Prymnesiophyceae",0
"8233","B31","Prymnesiophyceae",2
"8234","B42","Prymnesiophyceae",0
"8235","blankMQ121118","Prymnesiophyceae",0
"8236","Barrow_blank1","Prymnesiophyceae",0
"8237","B41","Prymnesiophyceae",0
"8238","Barrow_blank2","Prymnesiophyceae",0
"8239","blankdry2","Prymnesiophyceae",0
"8240","blankFiltSW1","Prymnesiophyceae",0
"8241","core_3","Prymnesiophyceae",518
"8242","B53","Prymnesiophyceae",0
"8243","dockslush_2","Prymnesiophyceae",0
"8244","B13","Prymnesiophyceae",33
"8245","dockslush_1","Prymnesiophyceae",0
"8246","mock_1","Prymnesiophyceae",0
"8247","core_6","Prymnesiophyceae",0
"8248","mock_2","Prymnesiophyceae",0
"8249","hero_11","Prymnesiophyceae",4
"8250","hero_12","Prymnesiophyceae",1023
"8251","Carboy6","Prymnesiophyceae",0
"8252","Carboy5","Prymnesiophyceae",0
"8253","blankMQ191118","Prymnesiophyceae",0
"8254","Barrow_S1IC4","Prymnesiophyceae",0
"8255","iceslush","Prymnesiophyceae",0
"8256","Barrow_S2C2","Prymnesiophyceae",695
"8257","Carboy3","Prymnesiophyceae",0
"8258","B23","Prymnesiophyceae",0
"8259","B33","Prymnesiophyceae",0
"8260","CTDSW","Prymnesiophyceae",0
"8261","Carboy9","Prymnesiophyceae",0
"8262","B43","Prymnesiophyceae",16
"8263","core_1","Prymnesiophyceae",0
"8264","B51","Prymnesiophyceae",0
"8265","B12","Prymnesiophyceae",136
"8266","B11","Prymnesiophyceae",178
"8267","core_2","Prymnesiophyceae",245
"8268","B52","Prymnesiophyceae",0
"8269","dockslush_3","Prymnesiophyceae",147
"8270","B14","Prymnesiophyceae",114
"8271","blank771","Prymnesiophyceae",0
"8272","core_4","Prymnesiophyceae",0
"8273","mock_3","Prymnesiophyceae",0
"8274","hero_13","Prymnesiophyceae",0
"8275","Carboy4","Prymnesiophyceae",0
"8276","Carboy7","Prymnesiophyceae",0
"8277","Barrow_S2C3","Prymnesiophyceae",0
"8278","Carboy2","Prymnesiophyceae",0
"8279","Barrow_S1IC6","Prymnesiophyceae",0
"8280","B22","Prymnesiophyceae",0
"8281","Barrow_S2C1D","Prymnesiophyceae",0
"8282","Barrow_S1IC5","Prymnesiophyceae",0
"8283","Carboy1","Prymnesiophyceae",0
"8284","B21","Prymnesiophyceae",200
"8285","B32","Prymnesiophyceae",108
"8286","Carboy8","Prymnesiophyceae",0
"8287","B31","Prymnesiophyceae",76
"8288","B42","Prymnesiophyceae",115
"8289","blankMQ121118","Prymnesiophyceae",0
"8290","Barrow_blank1","Prymnesiophyceae",0
"8291","B41","Prymnesiophyceae",0
"8292","Barrow_blank2","Prymnesiophyceae",0
"8293","blankdry2","Prymnesiophyceae",0
"8294","blankFiltSW1","Prymnesiophyceae",0
"8295","core_3","Prymnesiophyceae",0
"8296","B53","Prymnesiophyceae",0
"8297","dockslush_2","Prymnesiophyceae",0
"8298","B13","Prymnesiophyceae",297
"8299","dockslush_1","Prymnesiophyceae",83
"8300","mock_1","Prymnesiophyceae",0
"8301","core_6","Prymnesiophyceae",0
"8302","mock_2","Prymnesiophyceae",0
"8303","hero_11","Prymnesiophyceae",175
"8304","hero_12","Prymnesiophyceae",150
"8305","Carboy6","Prymnesiophyceae",0
"8306","Carboy5","Prymnesiophyceae",0
"8307","blankMQ191118","Prymnesiophyceae",0
"8308","Barrow_S1IC4","Prymnesiophyceae",0
"8309","iceslush","Prymnesiophyceae",0
"8310","Barrow_S2C2","Prymnesiophyceae",0
"8311","Carboy3","Prymnesiophyceae",0
"8312","B23","Prymnesiophyceae",0
"8313","B33","Prymnesiophyceae",0
"8314","CTDSW","Prymnesiophyceae",281
"8315","Carboy9","Prymnesiophyceae",0
"8316","B43","Prymnesiophyceae",93
"8317","core_1","Discosea-Flabellinia",0
"8318","B51","Discosea-Flabellinia",0
"8319","B12","Discosea-Flabellinia",0
"8320","B11","Discosea-Flabellinia",0
"8321","core_2","Discosea-Flabellinia",54
"8322","B52","Discosea-Flabellinia",0
"8323","dockslush_3","Discosea-Flabellinia",0
"8324","B14","Discosea-Flabellinia",7
"8325","blank771","Discosea-Flabellinia",0
"8326","core_4","Discosea-Flabellinia",0
"8327","mock_3","Discosea-Flabellinia",0
"8328","hero_13","Discosea-Flabellinia",0
"8329","Carboy4","Discosea-Flabellinia",0
"8330","Carboy7","Discosea-Flabellinia",0
"8331","Barrow_S2C3","Discosea-Flabellinia",269
"8332","Carboy2","Discosea-Flabellinia",0
"8333","Barrow_S1IC6","Discosea-Flabellinia",84
"8334","B22","Discosea-Flabellinia",0
"8335","Barrow_S2C1D","Discosea-Flabellinia",177
"8336","Barrow_S1IC5","Discosea-Flabellinia",192
"8337","Carboy1","Discosea-Flabellinia",0
"8338","B21","Discosea-Flabellinia",0
"8339","B32","Discosea-Flabellinia",0
"8340","Carboy8","Discosea-Flabellinia",0
"8341","B31","Discosea-Flabellinia",0
"8342","B42","Discosea-Flabellinia",0
"8343","blankMQ121118","Discosea-Flabellinia",0
"8344","Barrow_blank1","Discosea-Flabellinia",0
"8345","B41","Discosea-Flabellinia",0
"8346","Barrow_blank2","Discosea-Flabellinia",0
"8347","blankdry2","Discosea-Flabellinia",0
"8348","blankFiltSW1","Discosea-Flabellinia",0
"8349","core_3","Discosea-Flabellinia",31
"8350","B53","Discosea-Flabellinia",0
"8351","dockslush_2","Discosea-Flabellinia",0
"8352","B13","Discosea-Flabellinia",0
"8353","dockslush_1","Discosea-Flabellinia",0
"8354","mock_1","Discosea-Flabellinia",0
"8355","core_6","Discosea-Flabellinia",0
"8356","mock_2","Discosea-Flabellinia",0
"8357","hero_11","Discosea-Flabellinia",0
"8358","hero_12","Discosea-Flabellinia",0
"8359","Carboy6","Discosea-Flabellinia",0
"8360","Carboy5","Discosea-Flabellinia",0
"8361","blankMQ191118","Discosea-Flabellinia",0
"8362","Barrow_S1IC4","Discosea-Flabellinia",25
"8363","iceslush","Discosea-Flabellinia",0
"8364","Barrow_S2C2","Discosea-Flabellinia",487
"8365","Carboy3","Discosea-Flabellinia",0
"8366","B23","Discosea-Flabellinia",0
"8367","B33","Discosea-Flabellinia",0
"8368","CTDSW","Discosea-Flabellinia",0
"8369","Carboy9","Discosea-Flabellinia",0
"8370","B43","Discosea-Flabellinia",0
"8371","core_1","Discosea-Flabellinia",0
"8372","B51","Discosea-Flabellinia",0
"8373","B12","Discosea-Flabellinia",0
"8374","B11","Discosea-Flabellinia",0
"8375","core_2","Discosea-Flabellinia",99
"8376","B52","Discosea-Flabellinia",0
"8377","dockslush_3","Discosea-Flabellinia",0
"8378","B14","Discosea-Flabellinia",0
"8379","blank771","Discosea-Flabellinia",0
"8380","core_4","Discosea-Flabellinia",0
"8381","mock_3","Discosea-Flabellinia",0
"8382","hero_13","Discosea-Flabellinia",0
"8383","Carboy4","Discosea-Flabellinia",0
"8384","Carboy7","Discosea-Flabellinia",22
"8385","Barrow_S2C3","Discosea-Flabellinia",0
"8386","Carboy2","Discosea-Flabellinia",0
"8387","Barrow_S1IC6","Discosea-Flabellinia",0
"8388","B22","Discosea-Flabellinia",0
"8389","Barrow_S2C1D","Discosea-Flabellinia",0
"8390","Barrow_S1IC5","Discosea-Flabellinia",0
"8391","Carboy1","Discosea-Flabellinia",0
"8392","B21","Discosea-Flabellinia",0
"8393","B32","Discosea-Flabellinia",0
"8394","Carboy8","Discosea-Flabellinia",0
"8395","B31","Discosea-Flabellinia",0
"8396","B42","Discosea-Flabellinia",0
"8397","blankMQ121118","Discosea-Flabellinia",0
"8398","Barrow_blank1","Discosea-Flabellinia",0
"8399","B41","Discosea-Flabellinia",0
"8400","Barrow_blank2","Discosea-Flabellinia",0
"8401","blankdry2","Discosea-Flabellinia",0
"8402","blankFiltSW1","Discosea-Flabellinia",0
"8403","core_3","Discosea-Flabellinia",0
"8404","B53","Discosea-Flabellinia",0
"8405","dockslush_2","Discosea-Flabellinia",138
"8406","B13","Discosea-Flabellinia",0
"8407","dockslush_1","Discosea-Flabellinia",0
"8408","mock_1","Discosea-Flabellinia",0
"8409","core_6","Discosea-Flabellinia",0
"8410","mock_2","Discosea-Flabellinia",0
"8411","hero_11","Discosea-Flabellinia",0
"8412","hero_12","Discosea-Flabellinia",1085
"8413","Carboy6","Discosea-Flabellinia",0
"8414","Carboy5","Discosea-Flabellinia",0
"8415","blankMQ191118","Discosea-Flabellinia",0
"8416","Barrow_S1IC4","Discosea-Flabellinia",0
"8417","iceslush","Discosea-Flabellinia",0
"8418","Barrow_S2C2","Discosea-Flabellinia",0
"8419","Carboy3","Discosea-Flabellinia",0
"8420","B23","Discosea-Flabellinia",0
"8421","B33","Discosea-Flabellinia",0
"8422","CTDSW","Discosea-Flabellinia",0
