MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,67372080,200821,Smp,StaB3_C,C,200821,66376049.17,200821_Smp_StaB3_C Cytosine,HILICPos,67372080,Cytosine_X_HILICPos,2.095,62.79508284,31683078.36,1057026.222,2624994207,31,0.557142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.097536562,Matched IS,C4H5N3O,4,3,0.390146249,0.292609687,852.8675442,181.3720785,4.57E-04,0.001613312,29.97378656,5.465622136,1.30E-05,5.35E-05
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,211684576,200821,Smp,StaB3_C,C,200821,239619409.1,200821_Smp_StaB3_C Guanine,HILICPos,211684576,Guanine_X_HILICPos,2.095,62.79508284,114376806.3,3815894.467,9033971725,16,0.771428571,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.414183025,Matched IS,C5H5N5O,5,5,2.070915124,2.070915124,852.8675442,181.3720785,0.002428179,0.011418048,29.97378656,5.465622136,6.91E-05,3.79E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,127040120,200821,Smp,StaB3_C,C,200821,115184634,200821_Smp_StaB3_C Histidine,HILICPos,127040120,Histidine_X_HILICPos,2.095,62.79508284,54980732.22,1834293.846,4224465410,24,0.657142857,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.274759793,Matched IS,C6H9N3O2,6,3,1.64855876,0.82427938,852.8675442,181.3720785,0.00193296,0.004544687,29.97378656,5.465622136,5.50E-05,1.51E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,5078454784,200821,Smp,StaB3_C,C,200821,4956154905,200821_Smp_StaB3_C Homarine,HILICPos,5078454784,Homarine_X_HILICPos,2.095,62.79508284,2365706399,78925843.89,1.43245E+11,4,0.942857143,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.214468514,Matched IS,C7H7NO2,7,1,8.501279599,1.214468514,852.8675442,181.3720785,0.009967878,0.006696006,29.97378656,5.465622136,2.84E-04,2.22E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,54728068,200821,Smp,StaB3_C,C,200821,51921060.69,200821_Smp_StaB3_C Methionine,HILICPos,54728068,Methionine_X_HILICPos,2.095,62.79508284,24783322.52,826833.2223,3060227789,33,0.528571429,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.197839591,Matched IS,C5H11NO2S,5,1,0.989197957,0.197839591,852.8675442,181.3720785,0.001159849,0.001090794,29.97378656,5.465622136,3.30E-05,3.62E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,7240070656,200821,Smp,StaB3_C,C,200821,8972093483,200821_Smp_StaB3_C Proline,HILICPos,7240070656,Proline_X_HILICPos,2.095,62.79508284,4282622187,142878917.9,2.07471E+11,2,0.971428571,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,21.6957902,Matched IS,C5H9NO2,5,1,108.478951,21.6957902,852.8675442,181.3720785,0.127193199,0.119620343,29.97378656,5.465622136,0.003619127,0.003969501
Adenine,"Adenine, 15N2",0.117034104,0.070338747,207620944,200821,Smp,StaB4_A,A,200821,191397071.5,200821_Smp_StaB4_A Adenine,HILICPos,207620944,Adenine_X_HILICPos,1.325,45.4484529,144450620,4211300.039,11869994261,18,0.742857143,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.071955305,Matched IS,C5H5N5,5,5,0.359776523,0.359776523,1285.930594,272.9855985,2.80E-04,0.001317932,34.30071917,6.176440783,1.05E-05,5.82E-05
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,688590848,200821,Smp,StaB4_A,A,200821,912069394.5,200821_Smp_StaB4_A Alanine,HILICPos,688590848,Alanine_X_HILICPos,1.325,45.4484529,688354260,20068216.55,20058776240,9,0.871428571,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,42.27279421,Matched IS,C3H7NO2,3,1,126.8183826,42.27279421,1285.930594,272.9855985,0.098619928,0.154853569,34.30071917,6.176440783,0.003697251,0.0068442
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,6143485440,200821,Smp,StaB4_A,A,200821,5420450197,200821_Smp_StaB4_A Betaine,HILICPos,6143485440,Betaine_X_HILICPos,1.325,45.4484529,4090905809,119265890.3,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,2.331084536,Matched IS,C5H11NO2,5,1,11.65542268,2.331084536,1285.930594,272.9855985,0.009063804,0.008539222,34.30071917,6.176440783,3.40E-04,3.77E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,69244592,200821,Smp,StaB4_A,A,200821,58120572.69,200821_Smp_StaB4_A Cytosine,HILICPos,69244592,Cytosine_X_HILICPos,1.325,45.4484529,43864583.16,1278824.008,2624994207,31,0.557142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.135037404,Matched IS,C4H5N3O,4,3,0.540149615,0.405112211,1285.930594,272.9855985,4.20E-04,0.001484006,34.30071917,6.176440783,1.57E-05,6.56E-05
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,217554064,200821,Smp,StaB4_A,A,200821,145984351.5,200821_Smp_StaB4_A Guanine,HILICPos,217554064,Guanine_X_HILICPos,1.325,45.4484529,110176869.1,3212086.27,9033971725,16,0.771428571,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.398974149,Matched IS,C5H5N5O,5,5,1.994870743,1.994870743,1285.930594,272.9855985,0.001551305,0.007307604,34.30071917,6.176440783,5.82E-05,3.23E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,99745368,200821,Smp,StaB4_A,A,200821,94674544.31,200821_Smp_StaB4_A Histidine,HILICPos,99745368,Histidine_X_HILICPos,1.325,45.4484529,71452486.27,2083119.188,4224465410,25,0.642857143,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.357075462,Matched IS,C6H9N3O2,6,3,2.142452772,1.071226386,1285.930594,272.9855985,0.001666072,0.003924113,34.30071917,6.176440783,6.25E-05,1.73E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,4960831488,200821,Smp,StaB4_A,A,200821,4552404036,200821_Smp_StaB4_A Homarine,HILICPos,4960831488,Homarine_X_HILICPos,1.325,45.4484529,3435776631,100166314.7,1.43245E+11,3,0.957142857,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.763804056,Matched IS,C7H7NO2,7,1,12.34662839,1.763804056,1285.930594,272.9855985,0.009601318,0.006461162,34.30071917,6.176440783,3.60E-04,2.86E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,53154744,200821,Smp,StaB4_A,A,200821,41381387.51,200821_Smp_StaB4_A Methionine,HILICPos,53154744,Methionine_X_HILICPos,1.325,45.4484529,31231235.85,910512.5668,3060227789,32,0.542857143,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.249311808,Matched IS,C5H11NO2S,5,1,1.246559039,0.249311808,1285.930594,272.9855985,9.69E-04,9.13E-04,34.30071917,6.176440783,3.63E-05,4.04E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,7372609536,200821,Smp,StaB4_A,A,200821,9605958006,200821_Smp_StaB4_A Proline,HILICPos,7372609536,Proline_X_HILICPos,1.325,45.4484529,7249779627,211359405.9,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,36.72742793,Matched IS,C5H9NO2,5,1,183.6371397,36.72742793,1285.930594,272.9855985,0.142804861,0.1345398,34.30071917,6.176440783,0.00535374,0.005946374
Adenine,"Adenine, 15N2",0.117034104,0.070338747,152217408,200821,Smp,StaB4_B,B,200821,125258183.3,200821_Smp_StaB4_B Adenine,HILICPos,152217408,Adenine_X_HILICPos,1.325,45.4484529,94534477.99,2756049.444,11869994261,17,0.757142857,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.047090536,Matched IS,C5H5N5,5,5,0.235452681,0.235452681,1234.550452,283.149945,0.000190719,8.32E-04,34.30071917,6.176440783,6.86E-06,3.81E-05
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,785426560,200821,Smp,StaB4_B,B,200821,927114793.3,200821_Smp_StaB4_B Alanine,HILICPos,785426560,Alanine_X_HILICPos,1.325,45.4484529,699709278,20399259.69,20058776240,9,0.871428571,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,42.97012168,Matched IS,C3H7NO2,3,1,128.910365,42.97012168,1234.550452,283.149945,0.104418872,0.151757478,34.30071917,6.176440783,0.003758241,0.006957101
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,5417345536,200821,Smp,StaB4_B,B,200821,4638629257,200821_Smp_StaB4_B Betaine,HILICPos,5417345536,Betaine_X_HILICPos,1.325,45.4484529,3500852270,102063523.9,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,1.994859566,Matched IS,C5H11NO2,5,1,9.974297832,1.994859566,1234.550452,283.149945,0.008079295,0.007045241,34.30071917,6.176440783,2.91E-04,3.23E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,55536572,200821,Smp,StaB4_B,B,200821,46907483.88,200821_Smp_StaB4_B Cytosine,HILICPos,55536572,Cytosine_X_HILICPos,1.325,45.4484529,35401874.62,1032102.984,2624994207,31,0.557142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.108984901,Matched IS,C4H5N3O,4,3,0.435939603,0.326954702,1234.550452,283.149945,3.53E-04,0.001154705,34.30071917,6.176440783,1.27E-05,5.29E-05
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,94996328,200821,Smp,StaB4_B,B,200821,117593534.1,200821_Smp_StaB4_B Guanine,HILICPos,94996328,Guanine_X_HILICPos,1.325,45.4484529,88749837.05,2587404.556,9033971725,23,0.671428571,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.321382255,Matched IS,C5H5N5O,5,5,1.606911277,1.606911277,1234.550452,283.149945,0.001301617,0.005675125,34.30071917,6.176440783,4.68E-05,2.60E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,94858784,200821,Smp,StaB4_B,B,200821,92462588.52,200821_Smp_StaB4_B Histidine,HILICPos,94858784,Histidine_X_HILICPos,1.325,45.4484529,69783085.67,2034449.637,4224465410,24,0.657142857,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.348732827,Matched IS,C6H9N3O2,6,3,2.092396964,1.046198482,1234.550452,283.149945,0.001694865,0.003694857,34.30071917,6.176440783,6.10E-05,1.69E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,4354266624,200821,Smp,StaB4_B,B,200821,3900393554,200821_Smp_StaB4_B Homarine,HILICPos,4354266624,Homarine_X_HILICPos,1.325,45.4484529,2943693249,85820161.21,1.43245E+11,3,0.957142857,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.511186159,Matched IS,C7H7NO2,7,1,10.57830311,1.511186159,1234.550452,283.149945,0.008568547,0.005337053,34.30071917,6.176440783,3.08E-04,2.45E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,20873552,200821,Smp,StaB4_B,B,200821,21282123.3,200821_Smp_StaB4_B Methionine,HILICPos,20873552,Methionine_X_HILICPos,1.325,45.4484529,16061979.85,468269.4776,3060227789,43,0.385714286,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.128219109,Matched IS,C5H11NO2S,5,1,0.641095545,0.128219109,1234.550452,283.149945,5.19E-04,4.53E-04,34.30071917,6.176440783,1.87E-05,2.08E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,7836820992,200821,Smp,StaB4_B,B,200821,10098486828,200821_Smp_StaB4_B Proline,HILICPos,7836820992,Proline_X_HILICPos,1.325,45.4484529,7621499493,222196492.6,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,38.61056305,Matched IS,C5H9NO2,5,1,193.0528152,38.61056305,1234.550452,283.149945,0.156374991,0.136360835,34.30071917,6.176440783,0.005628244,0.006251264
Adenine,"Adenine, 15N2",0.117034104,0.070338747,114324400,200821,Smp,StaB4_C,C,200821,153244924.3,200821_Smp_StaB4_C Adenine,HILICPos,114324400,Adenine_X_HILICPos,1.64,56.25317944,93442027.01,2724200.229,11869994261,24,0.657142857,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.046546353,Matched IS,C5H5N5,5,5,0.232731764,0.232731764,1227.743713,259.3163645,1.90E-04,8.97E-04,34.30071917,6.176440783,6.79E-06,3.77E-05
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,769198528,200821,Smp,StaB4_C,C,200821,1015848769,200821_Smp_StaB4_C Alanine,HILICPos,769198528,Alanine_X_HILICPos,1.64,56.25317944,619419981.1,18058512.94,20058776240,9,0.871428571,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,38.03944409,Matched IS,C3H7NO2,3,1,114.1183323,38.03944409,1227.743713,259.3163645,0.092949637,0.146691259,34.30071917,6.176440783,0.003326995,0.006158797
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,6564062720,200821,Smp,StaB4_C,C,200821,6921960563,200821_Smp_StaB4_C Betaine,HILICPos,6564062720,Betaine_X_HILICPos,1.64,56.25317944,4220707660,123050121.5,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,2.405048372,Matched IS,C5H11NO2,5,1,12.02524186,2.405048372,1227.743713,259.3163645,0.009794586,0.009274572,34.30071917,6.176440783,3.51E-04,3.89E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,35638864,200821,Smp,StaB4_C,C,200821,35243390.07,200821_Smp_StaB4_C Cytosine,HILICPos,35638864,Cytosine_X_HILICPos,1.64,56.25317944,21489871.99,626513.7441,2624994207,38,0.457142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.06615671,Matched IS,C4H5N3O,4,3,0.264626841,0.198470131,1227.743713,259.3163645,2.16E-04,7.65E-04,34.30071917,6.176440783,7.71E-06,3.21E-05
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,251337536,200821,Smp,StaB4_C,C,200821,186834677.1,200821_Smp_StaB4_C Guanine,HILICPos,251337536,Guanine_X_HILICPos,1.64,56.25317944,113923583.6,3321317.638,9033971725,17,0.757142857,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.412541808,Matched IS,C5H5N5O,5,5,2.062709039,2.062709039,1227.743713,259.3163645,0.001680081,0.007954411,34.30071917,6.176440783,6.01E-05,3.34E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,114229320,200821,Smp,StaB4_C,C,200821,110648187,200821_Smp_StaB4_C Histidine,HILICPos,114229320,Histidine_X_HILICPos,1.64,56.25317944,67468406.69,1966967.7,4224465410,25,0.642857143,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.337165489,Matched IS,C6H9N3O2,6,3,2.022992935,1.011496468,1227.743713,259.3163645,0.001647732,0.003900627,34.30071917,6.176440783,5.90E-05,1.64E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,5504864256,200821,Smp,StaB4_C,C,200821,5704269735,200821_Smp_StaB4_C Homarine,HILICPos,5504864256,Homarine_X_HILICPos,1.64,56.25317944,3478213253,101403508.1,1.43245E+11,4,0.942857143,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.78558949,Matched IS,C7H7NO2,7,1,12.49912643,1.78558949,1227.743713,259.3163645,0.010180566,0.006885757,34.30071917,6.176440783,3.64E-04,2.89E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,52687936,200821,Smp,StaB4_C,C,200821,53991183.89,200821_Smp_StaB4_C Methionine,HILICPos,52687936,Methionine_X_HILICPos,1.64,56.25317944,32921453.59,959789.0186,3060227789,32,0.542857143,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.262804429,Matched IS,C5H11NO2S,5,1,1.314022146,0.262804429,1227.743713,259.3163645,0.001070274,0.001013451,34.30071917,6.176440783,3.83E-05,4.25E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,7891663360,200821,Smp,StaB4_C,C,200821,11017953065,200821_Smp_StaB4_C Proline,HILICPos,7891663360,Proline_X_HILICPos,1.64,56.25317944,6718264064,195863650.3,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,34.03476684,Matched IS,C5H9NO2,5,1,170.1738342,34.03476684,1227.743713,259.3163645,0.138606968,0.131248049,34.30071917,6.176440783,0.004961232,0.005510417
Adenine,"Adenine, 15N2",0.117034104,0.070338747,388641664,200821,Smp,StaB5_A,A,200821,523734172.6,200821_Smp_StaB5_A Adenine,HILICPos,388641664,Adenine_X_HILICPos,1.04,44.04571642,503590550.6,11890694.83,11869994261,12,0.828571429,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.25085397,Matched IS,C5H5N5,5,5,1.254269849,1.254269849,1122.897866,241.2662479,0.001116994,0.005198696,42.3516504,8.117519384,2.96E-05,1.55E-04
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,545557888,200821,Smp,StaB5_A,A,200821,616637979.3,200821_Smp_StaB5_A Alanine,HILICPos,545557888,Alanine_X_HILICPos,1.04,44.04571642,592921134,13999953.44,20058776240,10,0.857142857,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,36.41211297,Matched IS,C3H7NO2,3,1,109.2363389,36.41211297,1122.897866,241.2662479,0.097280743,0.150920874,42.3516504,8.117519384,0.00257927,0.004485621
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,4452038144,200821,Smp,StaB5_A,A,200821,4942981079,200821_Smp_StaB5_A Betaine,HILICPos,4452038144,Betaine_X_HILICPos,1.04,44.04571642,4752866422,112223877.4,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,2.708283675,Matched IS,C5H11NO2,5,1,13.54141837,2.708283675,1122.897866,241.2662479,0.01205935,0.01122529,42.3516504,8.117519384,3.20E-04,3.34E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,213906976,200821,Smp,StaB5_A,A,200821,245116526.2,200821_Smp_StaB5_A Cytosine,HILICPos,213906976,Cytosine_X_HILICPos,1.04,44.04571642,235688967.5,5565048.002,2624994207,16,0.771428571,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.725570015,Matched IS,C4H5N3O,4,3,2.902280061,2.176710045,1122.897866,241.2662479,0.002584634,0.009022025,42.3516504,8.117519384,6.85E-05,2.68E-04
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,131551160,200821,Smp,StaB5_A,A,200821,151026825.1,200821_Smp_StaB5_A Guanine,HILICPos,131551160,Guanine_X_HILICPos,1.04,44.04571642,145218101.1,3428865.22,9033971725,20,0.714285714,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.525865989,Matched IS,C5H5N5O,5,5,2.629329945,2.629329945,1122.897866,241.2662479,0.002341558,0.010898043,42.3516504,8.117519384,6.21E-05,3.24E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,39770803,200821,Smp,StaB5_A,A,200821,52526440.23,200821_Smp_StaB5_A Histidine,HILICPos,39770803,Histidine_X_HILICPos,1.04,44.04571642,50506192.53,1192543.668,4224465410,31,0.557142857,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.252398803,Matched IS,C6H9N3O2,6,3,1.51439282,0.75719641,1122.897866,241.2662479,0.001348647,0.003138427,42.3516504,8.117519384,3.58E-05,9.33E-05
Homarine,"Homarine, D3",0.064931533,0.007569134,3298529024,200821,Smp,StaB5_A,A,200821,3796177858,200821_Smp_StaB5_A Homarine,HILICPos,3298529024,Homarine_X_HILICPos,1.04,44.04571642,3650171017,86187220.16,1.43245E+11,3,0.957142857,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.873866417,Matched IS,C7H7NO2,7,1,13.11706492,1.873866417,1122.897866,241.2662479,0.011681441,0.007766799,42.3516504,8.117519384,3.10E-04,2.31E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,15291872,200821,Smp,StaB5_A,A,200821,14819933.39,200821_Smp_StaB5_A Methionine,HILICPos,15291872,Methionine_X_HILICPos,1.04,44.04571642,14249935.96,336467.0756,3060227789,42,0.4,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.113753977,Matched IS,C5H11NO2S,5,1,0.568769887,0.113753977,1122.897866,241.2662479,5.07E-04,4.71E-04,42.3516504,8.117519384,1.34E-05,1.40E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,5339140096,200821,Smp,StaB5_A,A,200821,6074171563,200821_Smp_StaB5_A Proline,HILICPos,5339140096,Proline_X_HILICPos,1.04,44.04571642,5840549579,137906068,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,29.58825989,Matched IS,C5H9NO2,5,1,147.9412995,29.58825989,1122.897866,241.2662479,0.13174956,0.122637377,42.3516504,8.117519384,0.003493165,0.003644988
Adenine,"Adenine, 15N2",0.117034104,0.070338747,277635264,200821,Smp,StaB5_B,B,200821,334912873.9,200821_Smp_StaB5_B Adenine,HILICPos,277635264,Adenine_X_HILICPos,1.15,48.70439796,291228586,6876440.073,11869994261,15,0.785714286,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.145069932,Matched IS,C5H5N5,5,5,0.72534966,0.72534966,1346.898863,274.3797836,5.39E-04,0.002643597,42.3516504,8.117519384,1.71E-05,8.94E-05
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,739607808,200821,Smp,StaB5_B,B,200821,766361247.9,200821_Smp_StaB5_B Alanine,HILICPos,739607808,Alanine_X_HILICPos,1.15,48.70439796,666401085.1,15734949.61,20058776240,8,0.885714286,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,40.92461915,Matched IS,C3H7NO2,3,1,122.7738574,40.92461915,1346.898863,274.3797836,0.091152989,0.149153187,42.3516504,8.117519384,0.002898916,0.005041518
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,5045602304,200821,Smp,StaB5_B,B,200821,5959891389,200821_Smp_StaB5_B Betaine,HILICPos,5045602304,Betaine_X_HILICPos,1.15,48.70439796,5182514252,122368649.2,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,2.953106083,Matched IS,C5H11NO2,5,1,14.76553041,2.953106083,1346.898863,274.3797836,0.010962613,0.010762841,42.3516504,8.117519384,3.49E-04,3.64E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,113511720,200821,Smp,StaB5_B,B,200821,141687853.9,200821_Smp_StaB5_B Cytosine,HILICPos,113511720,Cytosine_X_HILICPos,1.15,48.70439796,123206829.5,2909138.802,2624994207,22,0.685714286,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.379293024,Matched IS,C4H5N3O,4,3,1.517172095,1.137879071,1346.898863,274.3797836,0.001126419,0.004147095,42.3516504,8.117519384,3.58E-05,1.40E-04
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,137084608,200821,Smp,StaB5_B,B,200821,210539958.3,200821_Smp_StaB5_B Guanine,HILICPos,137084608,Guanine_X_HILICPos,1.15,48.70439796,183078224.6,4322812.049,9033971725,20,0.714285714,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.662965642,Matched IS,C5H5N5O,5,5,3.314828212,3.314828212,1346.898863,274.3797836,0.002461082,0.012081168,42.3516504,8.117519384,7.83E-05,4.08E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,71599328,200821,Smp,StaB5_B,B,200821,83242919.04,200821_Smp_StaB5_B Histidine,HILICPos,71599328,Histidine_X_HILICPos,1.15,48.70439796,72385146.99,1709145.837,4224465410,28,0.6,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.361736325,Matched IS,C6H9N3O2,6,3,2.170417951,1.085208975,1346.898863,274.3797836,0.001611419,0.003955135,42.3516504,8.117519384,5.12E-05,1.34E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,3750585344,200821,Smp,StaB5_B,B,200821,4532897893,200821_Smp_StaB5_B Homarine,HILICPos,3750585344,Homarine_X_HILICPos,1.15,48.70439796,3941650342,93069580.64,1.43245E+11,4,0.942857143,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,2.02350141,Matched IS,C7H7NO2,7,1,14.16450987,2.02350141,1346.898863,274.3797836,0.010516387,0.00737482,42.3516504,8.117519384,3.34E-04,2.49E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,32241676,200821,Smp,StaB5_B,B,200821,35190770.56,200821_Smp_StaB5_B Methionine,HILICPos,32241676,Methionine_X_HILICPos,1.15,48.70439796,30600670.06,722537.8413,3060227789,37,0.471428571,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.244278145,Matched IS,C5H11NO2S,5,1,1.221390727,0.244278145,1346.898863,274.3797836,9.07E-04,8.90E-04,42.3516504,8.117519384,2.88E-05,3.01E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,6712041984,200821,Smp,StaB5_B,B,200821,7279303708,200821_Smp_StaB5_B Proline,HILICPos,6712041984,Proline_X_HILICPos,1.15,48.70439796,6329829311,149458858.2,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,32.06695401,Matched IS,C5H9NO2,5,1,160.33477,32.06695401,1346.898863,274.3797836,0.119039948,0.116870688,42.3516504,8.117519384,0.003785797,0.003950339
Adenine,"Adenine, 15N2",0.117034104,0.070338747,342620736,200821,Smp,StaB5_C,C,200821,279030827.3,200821_Smp_StaB5_C Adenine,HILICPos,342620736,Adenine_X_HILICPos,1.5,63.5274756,186020551.5,4392285.773,11869994261,18,0.742857143,1,400,1,1,Adenine,627041344,546868992,586955168,0.886010851,NA,0.092662568,Matched IS,C5H5N5,5,5,0.463312842,0.463312842,1501.756377,289.028956,3.09E-04,0.001602998,42.3516504,8.117519384,1.09E-05,5.71E-05
Alanine,"DL-Alanine, D3",0.154475228,0.022453874,831848960,200821,Smp,StaB5_C,C,200821,1085670549,200821_Smp_StaB5_C Alanine,HILICPos,831848960,Alanine_X_HILICPos,1.5,63.5274756,723780366.1,17089779.48,20058776240,9,0.871428571,1,400,1,1,Alanine,14873938,11192656,13033297,1.011200267,NA,44.44836074,Matched IS,C3H7NO2,3,1,133.3450822,44.44836074,1501.756377,289.028956,0.088792752,0.153785148,42.3516504,8.117519384,0.003148522,0.005475609
