MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,2168715520,200821,Smp,StaB5_B,B,200821,2561697925.2207694,200821_Smp_StaB5_B DHPS,HILICNeg,2168715520,DHPS_X_HILICNeg,1.15,48.70439796,2227563413.2354517,52596850.23362045,63661650342.91855,1,0.9714285714285714,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,11.740504552395631,NA,C3H8O5S,3,NA,35.22151365718689,NA,1335.9110415809962,269.6411743940008,0.02636516396743279,NA,42.3516504,8.117519384,8.316444182110761e-4,NA
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,478861,200821,Smp,StaB5_B,B,200821,478861,200821_Smp_StaB5_B Ethyl Dihydroxybenzoate,HILICNeg,478861,Ethyl Dihydroxybenzoate_X_HILICNeg,1.15,48.70439796,416400.8695652174,9831.986844253355,17384568,29,0.17142857142857135,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549924,NA,0.007663801416221599,NA,C9H10O4,9,NA,0.0689742127459944,NA,1335.9110415809962,269.6411743940008,5.163084262284877e-5,NA,42.3516504,8.117519384,1.6286074354730318e-6,NA
FAD,Inj_vol,0.398898307733198,0.398898307733198,241587,200821,Smp,StaB5_B,B,200821,241587,200821_Smp_StaB5_B FAD,HILICNeg,241587,FAD_X_HILICNeg,1.15,48.70439796,210075.65217391303,4960.270737735242,7152765,32,0.08571428571428574,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,0.017971358715668236,NA,C27H33N9O15P2,27,9,0.48522668532304236,0.16174222844101413,1335.9110415809962,269.6411743940008,3.632178118303419e-4,5.99842471404889e-4,42.3516504,8.117519384,1.1457090355162224e-5,1.9925080654542747e-5
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,21761182,200821,Smp,StaB5_B,B,200821,21761182,200821_Smp_StaB5_B Fructose 6 phosphate,HILICNeg,21761182,Fructose 6 phosphate_X_HILICNeg,1.15,48.70439796,18922766.956521746,446801.1701504256,604268089,9,0.7428571428571429,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,2.818340286556198,NA,C6H13O9P,6,NA,16.910041719337187,NA,1335.9110415809962,269.6411743940008,0.012658059700835202,NA,42.3516504,8.117519384,3.9927704256212854e-4,NA
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,47017476,200821,Smp,StaB5_B,B,200821,54663529.07690199,200821_Smp_StaB5_B Gluconic Acid,HILICNeg,47017476,Gluconic Acid_X_HILICNeg,1.15,48.70439796,47533503.54513217,1122353.03928397,2463830607.0667295,8,0.7714285714285715,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.2433284604072571,NA,C6H12O7,6,NA,1.4599707624435427,NA,1335.9110415809962,269.6411743940008,0.0010928652559946859,NA,42.3516504,8.117519384,3.4472582500434096e-5,NA
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,21355748,200821,Smp,StaB5_B,B,200821,21355748,200821_Smp_StaB5_B Glucose 1 phosphate,HILICNeg,21355748,Glucose 1 phosphate_X_HILICNeg,1.15,48.70439796,18570215.65217391,438476.788431695,604271319,10,0.7142857142857143,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,1.7023606376320692,NA,C6H13O9P,6,NA,10.214163825792415,NA,1335.9110415809962,269.6411743940008,0.007645841308193972,NA,42.3516504,8.117519384,2.4117510721122725e-4,NA
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,38620,200821,Smp,StaB5_B,B,200821,41883.93187311115,200821_Smp_StaB5_B Glucose 6 phosphate,HILICNeg,38620,Glucose 6 phosphate_X_HILICNeg,1.15,48.70439796,36420.81032444448,859.9620081026281,800394613.7497609,34,0.02857142857142858,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,0.003513774837144655,NA,C6H13O9P,6,NA,0.02108264902286793,NA,1335.9110415809962,269.6411743940008,1.5781476735095682e-5,NA,42.3516504,8.117519384,4.977999398783272e-7,NA
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,112294168,200821,Smp,StaB5_B,B,200821,121784600.78352404,200821_Smp_StaB5_B glycerol 3 phosphate,HILICNeg,112294168,glycerol 3 phosphate_X_HILICNeg,1.15,48.70439796,105899652.8552383,2500484.676631121,2183071086.163551,6,0.8285714285714285,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,8.030524827502868,NA,C3H9O6P,3,NA,24.091574482508605,NA,1335.9110415809962,269.6411743940008,0.018033816423881945,NA,42.3516504,8.117519384,5.688461784834862e-4,NA
Inosine,Inj_vol,0.09659879113344372,0.09659879113344372,92557440,200821,Smp,StaB5_B,B,200821,92557440,200821_Smp_StaB5_B Inosine,HILICNeg,92557440,Inosine_X_HILICNeg,1.15,48.70439796,80484730.43478261,1900391.830651837,1209335524,7,0.8,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,1.326155604486021,NA,C10H12N4O5,10,4,13.26155604486021,5.304622417944084,1335.9110415809962,269.6411743940008,0.009926975398875137,0.01967289465292473,42.3516504,8.117519384,3.13129616428365e-4,6.534782569660057e-4
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,11921917,200821,Smp,StaB5_B,B,200821,12353162.16342382,200821_Smp_StaB5_B Ketoglutaric Acid,HILICNeg,11921917,Ketoglutaric Acid_X_HILICNeg,1.15,48.70439796,10741880.14210767,253635.45554077555,678616600.411275,14,0.6,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.27006172317862714,NA,C5H6O5,5,NA,1.3503086158931357,NA,1335.9110415809962,269.6411743940008,0.001010777345095599,NA,42.3516504,8.117519384,3.18832584595838e-5,NA
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,212166272,200821,Smp,StaB5_B,B,200821,225404794.64770716,200821_Smp_StaB5_B L-Pyroglutamic acid,HILICNeg,212166272,L-Pyroglutamic acid_X_HILICNeg,1.15,48.70439796,196004169.25887585,4628017.265151863,5629125067.9226475,5,0.8571428571428572,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,1.6537941930466087,NA,C5H7NO3,5,1,8.268970965233043,1.6537941930466087,1335.9110415809962,269.6411743940008,0.006189761674135917,0.006133314753443692,42.3516504,8.117519384,1.9524554266799112e-4,2.0373147445835638e-4
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,3204355,200821,Smp,StaB5_B,B,200821,4503436.10081647,200821_Smp_StaB5_B N-acetyltaurine,HILICNeg,3204355,N-acetyltaurine_X_HILICNeg,1.15,48.70439796,3916031.392014322,92464.67032638524,114633821.08573563,19,0.4571428571428572,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167592,NA,0.01440700290759747,NA,C4H9NO4S,4,1,0.05762801163038988,0.01440700290759747,1335.9110415809962,269.6411743940008,4.3137611589907573e-5,5.343027799806975e-5,42.3516504,8.117519384,1.3607028554048953e-6,1.7748036347155916e-6
"NAD",Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,StaB5_B,B,200821,100,200821_Smp_StaB5_B NAD,HILICNeg,100,"NAD_X_HILICNeg",1.15,48.70439796,86.95652173913044,2.0532026713917726,877885,35,0,-1,400,1,1,"NAD",5181892,3175496.75,4178694.375,0.7381522641935123,NA,1.1276532767926421e-5,NA,C21H27N7O14P2,21,7,2.3680718812645486e-4,7.893572937548495e-5,1335.9110415809962,269.6411743940008,1.7726269246656066e-7,2.927436047290898e-7,42.3516504,8.117519384,5.591451239559129e-9,9.724119603714268e-9
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,2980711,200821,Smp,StaB5_B,B,200821,3088530.6738254577,200821_Smp_StaB5_B Orotic Acid,HILICNeg,2980711,Orotic Acid_X_HILICNeg,1.15,48.70439796,2685678.846804746,63413.79430173861,79927160.9242856,20,0.4285714285714286,-1,400,1,1,Orotic Acid,76686864,62955124,69820994,0.9422251082872886,NA,0.016329518138086765,NA,C5H4N2O4,5,2,0.08164759069043383,0.03265903627617353,1335.9110415809962,269.6411743940008,6.111753563606094e-5,1.2112036060357759e-4,42.3516504,8.117519384,1.927849090160459e-6,4.023277892079442e-6
PEP,Inj_vol,0.835086800107912,0.835086800107912,273837,200821,Smp,StaB5_B,B,200821,273837,200821_Smp_StaB5_B PEP,HILICNeg,273837,PEP_X_HILICNeg,1.15,48.70439796,238119.13043478265,5622.4285992590885,19504542,31,0.11428571428571432,-1,400,1,1,PEP,5153239,1481408.75,3317323.875,0.9451805430491668,NA,0.030377472191272285,NA,C3H5O6P,3,NA,0.09113241657381685,NA,1335.9110415809962,269.6411743940008,6.821742895841729e-5,NA,42.3516504,8.117519384,2.151803193337109e-6,NA
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,1058106,200821,Smp,StaB5_B,B,200821,1058106,200821_Smp_StaB5_B Phosphoglyceric Acid,HILICNeg,1058106,Phosphoglyceric Acid_X_HILICNeg,1.15,48.70439796,920092.1739130436,21725.060658156628,32147706,25,0.2857142857142857,-1,400,1,1,Phosphoglyceric Acid,4190399.25,3320620.5,3755509.875,0.7765965028953576,NA,0.12619059532737212,NA,C3H7O7P,3,NA,0.3785717859821164,NA,1335.9110415809962,269.6411743940008,2.8338098436112344e-4,NA,42.3516504,8.117519384,8.938772926358411e-6,NA
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,576283,200821,Smp,StaB5_B,B,200821,576283,200821_Smp_StaB5_B Propionylglycine,HILICNeg,576283,Propionylglycine_X_HILICNeg,1.15,48.70439796,501115.6521739131,11832.257950776648,26054040,28,0.19999999999999996,-1,400,1,1,Propionylglycine,42600726.4,28487193.6,35543960,0.8580354215363641,NA,0.00657244455362766,NA,C5H9NO3,5,1,0.0328622227681383,0.00657244455362766,1335.9110415809962,269.6411743940008,2.4599110079401096e-5,2.4374780922827374e-5,42.3516504,8.117519384,7.759372411172506e-7,8.096617011574063e-7
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,683460,200821,Smp,StaB5_B,B,200821,683460,200821_Smp_StaB5_B Resorcylic Acid,HILICNeg,683460,Resorcylic Acid_X_HILICNeg,1.15,48.70439796,594313.0434782609,14032.818977894209,15585818,26,0.2571428571428571,-1,400,1,1,Resorcylic Acid,77343406.66666667,45102093.333333336,61222750,0.9448397318983164,NA,0.004109644659252076,NA,C7H6O4,7,NA,0.02876751261476453,NA,1335.9110415809962,269.6411743940008,2.153400317787579e-5,NA,42.3516504,8.117519384,6.792536381242071e-7,NA
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,4185378,200821,Smp,StaB5_B,B,200821,4185378,200821_Smp_StaB5_B Ribose 5 phosphate,HILICNeg,4185378,Ribose 5 phosphate_X_HILICNeg,1.15,48.70439796,3639459.1304347822,85934.29290384354,101544046,17,0.5142857142857142,-1,400,1,1,Ribose 5 phosphate,2875680,2719490.25,2797585.125,0.956734056619048,NA,0.5439040520539595,NA,C5H11O8P,5,NA,2.719520260269798,NA,1335.9110415809962,269.6411743940008,0.002035704605788239,NA,42.3516504,8.117519384,6.421285202783498e-5,NA
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,801471680,200821,Smp,StaB5_B,B,200821,790900657.1780213,200821_Smp_StaB5_B Threonic acid,HILICNeg,801471680,Threonic acid_X_HILICNeg,1.15,48.70439796,687739701.8939316,16238793.421234218,19390220024.513504,3,0.9142857142857144,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,6.7887427229256865,NA,C4H8O5,4,NA,27.154970891702746,NA,1335.9110415809962,269.6411743940008,0.020326930496484215,NA,42.3516504,8.117519384,6.41178575928714e-4,NA
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,3524846,200821,Smp,StaB5_B,B,200821,3524846,200821_Smp_StaB5_B UDP-glucosamine,HILICNeg,3524846,UDP-glucosamine_X_HILICNeg,1.15,48.70439796,3065083.4782608696,72372.23223444604,96963663,18,0.48571428571428577,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.2274873939151017,NA,C17H27N3O17P2,17,3,3.867285696556729,0.6824621817453052,1335.9110415809962,269.6411743940008,0.0028948676791981254,0.002531001369798548,42.3516504,8.117519384,9.131369521686289e-5,8.40727504871093e-5
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,1747605,200821,Smp,StaB5_B,B,200821,1810820.1862678863,200821_Smp_StaB5_B UDP-glucose,HILICNeg,1747605,UDP-glucose_X_HILICNeg,1.15,48.70439796,1574626.2489285972,37179.808438553715,71253676.50515632,23,0.34285714285714286,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.13488976237645717,NA,C15H24N2O17P2,15,2,2.0233464356468573,0.26977952475291433,1335.9110415809962,269.6411743940008,0.001514581714402412,0.0010005130906258085,42.3516504,8.117519384,4.777491352844321e-5,3.3234232280943124e-5
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,15331043,200821,Smp,StaB5_B,B,200821,18493917.51053903,200821_Smp_StaB5_B Uridine,HILICNeg,15331043,Uridine_X_HILICNeg,1.15,48.70439796,16081667.400468722,379717.60837137816,469126258.2679325,12,0.6571428571428571,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508104,NA,0.6171875800257994,NA,C9H12N2O6,9,2,5.554688220232195,1.2343751600515989,1335.9110415809962,269.6411743940008,0.004157977625260472,0.004577843731862422,42.3516504,8.117519384,1.3115635796408527e-4,1.52063099779547e-4
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,16191770,200821,Smp,StaB5_C,C,200821,19480900.03568124,200821_Smp_StaB5_C Acetylglutamic acid,HILICNeg,16191770,Acetylglutamic acid_X_HILICNeg,1.5,63.5274756,12987266.69045416,306653.14262355544,377656729.3712217,14,0.6,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025465,NA,0.058178587643237765,NA,C7H11NO5,7,1,0.4072501135026644,0.058178587643237765,1524.0925783010507,297.63481433128516,2.672082518482162e-4,1.9546969924856154e-4,42.3516504,8.117519384,9.615920741135142e-6,7.167040186920947e-6
Aconitic Acid,Inj_vol,0.5627339547455327,0.5627339547455327,586966,200821,Smp,StaB5_C,C,200821,586966,200821_Smp_StaB5_C Aconitic Acid,HILICNeg,586966,Aconitic Acid_X_HILICNeg,1.5,63.5274756,391310.6666666667,9239.561220657097,44347484,29,0.17142857142857135,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,0.0028509340270667025,NA,C6H6O6,6,NA,0.017105604162400215,NA,1524.0925783010507,297.63481433128516,1.1223467921790103e-5,NA,42.3516504,8.117519384,4.03894629863119e-7,NA
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5_C,C,200821,120394,200821_Smp_StaB5_C ADP,HILICNeg,120394,ADP_X_HILICNeg,1.5,63.5274756,80262.66666666667,1895.1484985498148,6746130,34,0.02857142857142858,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,0.01848003383615855,NA,C10H15N5O10P2,10,5,0.1848003383615855,0.09240016918079275,1524.0925783010507,297.63481433128516,1.2125269881412827e-4,3.10448122100212e-4,42.3516504,8.117519384,4.363474306578274e-6,1.1382808566237328e-5
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5_C,C,200821,100,200821_Smp_StaB5_C Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,1.5,63.5274756,66.66666666666667,1.5741220480670255,1840610,35,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,2.624252936407751e-6,NA,C3H9NO3S,3,1,7.872758809223254e-6,2.624252936407751e-6,1524.0925783010507,297.63481433128516,5.165538446489413e-9,8.817022774381501e-9,42.3516504,8.117519384,1.858902483106834e-10,3.232826202522255e-10
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,4162808,200821,Smp,StaB5_C,C,200821,4162808,200821_Smp_StaB5_C cAMP,HILICNeg,4162808,cAMP_X_HILICNeg,1.5,63.5274756,2775205.3333333335,65527.678546697985,83205067,21,0.4,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,0.018602717139430746,NA,C10H12N5O6P,10,5,0.18602717139430747,0.09301358569715373,1524.0925783010507,297.63481433128516,1.2205765846696612e-4,3.125090924129061e-4,42.3516504,8.117519384,4.392442080469843e-6,1.1458375557499468e-5
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,244236,200821,Smp,StaB5_C,C,200821,244236,200821_Smp_StaB5_C cGMP,HILICNeg,244236,cGMP_X_HILICNeg,1.5,63.5274756,162824,3844.5727253169807,9168199,33,0.05714285714285716,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,0.005698899972359584,NA,C10H12N5O7P,10,5,0.056988999723595835,0.028494499861797917,1524.0925783010507,297.63481433128516,3.739208532012084e-5,9.573644778692406e-5,42.3516504,8.117519384,1.3456146144329676e-6,3.5102472213324032e-06
Citric Acid,Inj_vol,0.9475330098768916,0.9475330098768916,188390128,200821,Smp,StaB5_C,C,200821,188390128,200821_Smp_StaB5_C Citric Acid,HILICNeg,188390128,Citric Acid_X_HILICNeg,1.5,63.5274756,125593418.66666669,2965490.541229691,2591763153,5,0.8571428571428572,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,2.403839297147276,NA,C6H8O7,6,NA,14.423035782883657,NA,1524.0925783010507,297.63481433128516,0.009463359370833906,NA,42.3516504,8.117519384,3.405542793884523e-4,NA
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,100,200821,Smp,StaB5_C,C,200821,100,200821_Smp_StaB5_C Cysteinesulfinic acid,HILICNeg,100,Cysteinesulfinic acid_X_HILICNeg,1.5,63.5274756,66.66666666666667,1.5741220480670255,9074944,35,0,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,3.729361403763627e-6,NA,C3H7NO4S,3,1,1.1188084211290881e-5,3.729361403763627e-6,1524.0925783010507,297.63481433128516,7.340816673854916e-9,1.2529990525949115e-8,42.3516504,8.117519384,2.6417115048935336e-10,4.5942131177590636e-10
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,1723511,200821,Smp,StaB5_C,C,200821,1723511,200821_Smp_StaB5_C DHAP,HILICNeg,1723511,DHAP_X_HILICNeg,1.5,63.5274756,1149007.3333333333,27130.166651860472,30007505,27,0.22857142857142856,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.47322836592952194,NA,C3H7O6P,3,NA,1.4196850977885658,NA,1524.0925783010507,297.63481433128516,9.314953159677013e-4,NA,42.3516504,8.117519384,3.3521364206117596e-5,NA
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,3238270720,200821,Smp,StaB5_C,C,200821,2808312328.6514754,200821_Smp_StaB5_C DHPS,HILICNeg,3238270720,DHPS_X_HILICNeg,1.5,63.5274756,1872208219.1009836,44206263.543887384,63661650342.91855,1,0.9714285714285714,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,9.867584010756186,NA,C3H8O5S,3,NA,29.602752032268558,NA,1524.0925783010507,297.63481433128516,0.01942319807453402,NA,42.3516504,8.117519384,6.989751698618234e-4,NA
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,478861,200821,Smp,StaB5_C,C,200821,478861,200821_Smp_StaB5_C Ethyl Dihydroxybenzoate,HILICNeg,478861,Ethyl Dihydroxybenzoate_X_HILICNeg,1.5,63.5274756,319240.6666666667,7537.85658059424,17384568,32,0.08571428571428574,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549924,NA,0.005875581085769892,NA,C9H10O4,9,NA,0.05288022977192902,NA,1524.0925783010507,297.63481433128516,3.4696205811116875e-5,NA,42.3516504,8.117519384,1.2485990338626573e-6,NA
FAD,Inj_vol,0.398898307733198,0.398898307733198,549528,200821,Smp,StaB5_C,C,200821,549528,200821_Smp_StaB5_C FAD,HILICNeg,549528,FAD_X_HILICNeg,1.5,63.5274756,366352,8650.241408301765,7152765,31,0.11428571428571432,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,0.031340344014507665,NA,C27H33N9O15P2,27,9,0.8461892883917069,0.282063096130569,1524.0925783010507,297.63481433128516,5.552085880078086e-4,9.476817984626493e-4,42.3516504,8.117519384,1.9980078235432993e-5,3.474744965642192e-5
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,24074278,200821,Smp,StaB5_C,C,200821,24074278,200821_Smp_StaB5_C Fructose 6 phosphate,HILICNeg,24074278,Fructose 6 phosphate_X_HILICNeg,1.5,63.5274756,16049518.666666666,378958.51791094936,604268089,13,0.6285714285714286,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,2.3904012104589603,NA,C6H13O9P,6,NA,14.342407262753762,NA,1524.0925783010507,297.63481433128516,0.009410456731402532,NA,42.3516504,8.117519384,3.3865049241986e-4,NA
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,72594496,200821,Smp,StaB5_C,C,200821,77626818.17670682,200821_Smp_StaB5_C Gluconic Acid,HILICNeg,72594496,Gluconic Acid_X_HILICNeg,1.5,63.5274756,51751212.11780455,1221940.8601324435,2463830607.0667295,9,0.7428571428571429,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.26491930595602714,NA,C6H12O7,6,NA,1.589515835736163,NA,1524.0925783010507,297.63481433128516,0.0010429260389864514,NA,42.3516504,8.117519384,3.7531378841759684e-5,NA
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,24547502,200821,Smp,StaB5_C,C,200821,24547502,200821_Smp_StaB5_C Glucose 1 phosphate,HILICNeg,24547502,Glucose 1 phosphate_X_HILICNeg,1.5,63.5274756,16365001.333333334,386407.6412316941,604271319,12,0.6571428571428571,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,1.5002052009773874,NA,C6H13O9P,6,NA,9.001231205864325,NA,1524.0925783010507,297.63481433128516,0.005905960919971314,NA,42.3516504,8.117519384,2.1253554751349962e-4,NA
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,35360048,200821,Smp,StaB5_C,C,200821,44457589.03685104,200821_Smp_StaB5_C Glucose 6 phosphate,HILICNeg,35360048,Glucose 6 phosphate_X_HILICNeg,1.5,63.5274756,29638392.691234022,699816.711068101,800394613.7497609,10,0.7142857142857143,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,2.8594267267571736,NA,C6H13O9P,6,NA,17.15656036054304,NA,1524.0925783010507,297.63481433128516,0.011256901716343207,NA,42.3516504,8.117519384,4.050977989878534e-4,NA
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,132700064,200821,Smp,StaB5_C,C,200821,166841541.3484685,200821_Smp_StaB5_C glycerol 3 phosphate,HILICNeg,132700064,glycerol 3 phosphate_X_HILICNeg,1.5,63.5274756,111227694.23231234,2626289.487701106,2183071086.163551,7,0.8,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,8.434557960822428,NA,C3H9O6P,3,NA,25.303673882467283,NA,1524.0925783010507,297.63481433128516,0.01660245200503109,NA,42.3516504,8.117519384,5.974660643323426e-4,NA
Inosine,Inj_vol,0.09659879113344372,0.09659879113344372,104999544,200821,Smp,StaB5_C,C,200821,104999544,200821_Smp_StaB5_C Inosine,HILICNeg,104999544,Inosine_X_HILICNeg,1.5,63.5274756,69999696,1652820.9724738377,1209335524,8,0.7714285714285715,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,1.1533925585790334,NA,C10H12N4O5,10,4,11.533925585790335,4.613570234316134,1524.0925783010507,297.63481433128516,0.007567732925153096,0.015500774815882114,42.3516504,8.117519384,2.723370984803543e-4,5.683473011976653e-4
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,26653292,200821,Smp,StaB5_C,C,200821,34785995.4805078,200821_Smp_StaB5_C Ketoglutaric Acid,HILICNeg,26653292,Ketoglutaric Acid_X_HILICNeg,1.5,63.5274756,23190663.653671864,547574.0244982723,678616600.411275,11,0.6857142857142857,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.5830367221671245,NA,C5H6O5,5,NA,2.915183610835623,NA,1524.0925783010507,297.63481433128516,0.0019127339456539187,NA,42.3516504,8.117519384,6.883282193969997e-5,NA
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,187085952,200821,Smp,StaB5_C,C,200821,232297542.99990812,200821_Smp_StaB5_C L-Pyroglutamic acid,HILICNeg,187085952,L-Pyroglutamic acid_X_HILICNeg,1.5,63.5274756,154865028.6666054,3656646.841479534,5629125067.9226475,6,0.8285714285714285,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,1.3066808021647776,NA,C5H7NO3,5,1,6.5334040108238876,1.3066808021647776,1524.0925783010507,297.63481433128516,0.004286750098938779,0.0043902149185759045,42.3516504,8.117519384,1.5426562953551126e-4,1.609704566570306e-4
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,4427353,200821,Smp,StaB5_C,C,200821,4551946.140451381,200821_Smp_StaB5_C N-acetyltaurine,HILICNeg,4427353,N-acetyltaurine_X_HILICNeg,1.5,63.5274756,3034630.760300921,71653.18781298121,114633821.08573563,20,0.4285714285714286,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167592,NA,0.011164347220580247,NA,C4H9NO4S,4,1,0.044657388882320986,0.011164347220580247,1524.0925783010507,297.63481433128516,2.9300968666944004e-5,3.751021951401716e-5,42.3516504,8.117519384,1.0544427067314711e-6,1.375339767292171e-6
