MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,5570657,200821,Smp,StaB4_B,B,200821,4584037.955650936,200821_Smp_StaB4_B Uridine,HILICNeg,5570657,Uridine_X_HILICNeg,1.325,45.4484529,3459651.287283725,100862.35423100476,469126258.2679325,15,0.5833333333333333,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508103,NA,0.003870928976041651,NA,C9H12N2O6,9,2,0.03483836078437486,0.007741857952083302,35.991969900786636,8.254927355466496,9.679481528909992e-4,9.378468905551987e-4,34.30071917,6.176440783,1.0156743539897871e-6
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,30121870,200821,Smp,StaB4_C,C,200821,27031270.804041933,200821_Smp_StaB4_C Acetylglutamic acid,HILICNeg,30121870,Acetylglutamic acid_X_HILICNeg,1.64,56.25317944,16482482.197586546,480528.7642963125,377656729.3712217,10,0.7222222222222222,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025463,NA,0.0021526072802723157,NA,C7H11NO5,7,1,0.01506825096190621,0.0021526072802723157,35.79352687204893,7.560085350853002,4.209769832341659e-4,2.847331981548909e-4,34.30071917,6.176440783,4.3929839742500675e-7
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,586966,200821,Smp,StaB4_C,C,200821,592508.3882618155,200821_Smp_StaB4_C Aconitic Acid,HILICNeg,586966,Aconitic Acid_X_HILICNeg,1.64,56.25317944,361285.602598668,10532.887103630983,56179705.966487505,27,0.25,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,7.673843011433444e-5,NA,C6H6O6,6,NA,4.6043058068600667e-4,NA,35.79352687204893,7.560085350853002,1.2863515303532597e-5,NA,34.30071917,6.176440783,1.3423350641834563e-8
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB4_C,C,200821,120394,200821_Smp_StaB4_C ADP,HILICNeg,120394,ADP_X_HILICNeg,1.64,56.25317944,73410.9756097561,2140.2168054947547,6746130,33,0.08333333333333337,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,4.927730491003483e-4,NA,C10H15N5O10P2,10,5,0.004927730491003483,0.0024638652455017413,35.79352687204893,7.560085350853002,1.3767099589315785e-4,3.259044218626109e-4,34.30071917,6.176440783,1.436625998009208e-7
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB4_C,C,200821,100,200821_Smp_StaB4_C Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,1.64,56.25317944,60.97560975609756,1.777677297452327,1840610,36,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,6.997612301736997e-8,NA,C3H9NO3S,3,1,2.0992836905210993e-7,6.997612301736997e-8,35.79352687204893,7.560085350853002,5.864981391818151e-9,9.255996429917896e-9,34.30071917,6.176440783,6.12023229051468e-12
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,1385105,200821,Smp,StaB4_C,C,200821,1385105,200821_Smp_StaB4_C cAMP,HILICNeg,1385105,cAMP_X_HILICNeg,1.64,56.25317944,844576.2195121952,24622.697130877055,83205067,25,0.3055555555555556,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,1.650505151578858e-4,NA,C10H12N5O6P,10,5,0.001650505151578858,8.25252575789429e-4,35.79352687204893,7.560085350853002,4.611183350215575e-5,1.0915916123834714e-4,34.30071917,6.176440783,4.8118674812579966e-8
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,96670,200821,Smp,StaB4_C,C,200821,96670,200821_Smp_StaB4_C cGMP,HILICNeg,96670,cGMP_X_HILICNeg,1.64,56.25317944,58945.12195121952,1718.4806434471645,9168199,34,0.05555555555555558,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,6.014745548224786e-5,NA,C10H12N5O7P,10,5,6.014745548224786e-4,3.007372774112393e-4,35.79352687204893,7.560085350853002,1.6804003611395122e-5,3.9779614045932326e-5,34.30071917,6.176440783,1.7535333642465972e-8
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,27866412,200821,Smp,StaB4_C,C,200821,28129538.782075476,200821_Smp_StaB4_C Citric Acid,HILICNeg,27866412,Citric Acid_X_HILICNeg,1.64,56.25317944,17152157.79394846,500052.4248070035,3144738204.1910625,11,0.6944444444444444,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,0.009570928812561176,NA,C6H8O7,6,NA,0.05742557287536705,NA,35.79352687204893,7.560085350853002,0.0016043563709339447,NA,34.30071917,6.176440783,1.6741798500129536e-6
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,298820,200821,Smp,StaB4_C,C,200821,298820,200821_Smp_StaB4_C Cysteinesulfinic acid,HILICNeg,298820,Cysteinesulfinic acid_X_HILICNeg,1.64,56.25317944,182207.31707317074,5312.055300247043,9074944,32,0.11111111111111116,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,2.9715861017099e-4,NA,C3H7NO4S,3,1,8.914758305129701e-4,2.9715861017099e-4,35.79352687204893,7.560085350853002,2.4906062867169463e-5,3.93062507075349e-5,34.30071917,6.176440783,2.599000406069241e-8
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,1526405,200821,Smp,StaB4_C,C,200821,1526405,200821_Smp_StaB4_C DHAP,HILICNeg,1526405,DHAP_X_HILICNeg,1.64,56.25317944,930734.756097561,27134.555152177192,30007505,24,0.33333333333333337,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.011175595509592892,NA,C3H7O6P,3,NA,0.033526786528778676,NA,35.79352687204893,7.560085350853002,9.3667178002958e-4,NA,34.30071917,6.176440783,9.774368392281927e-7
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,3559625472,200821,Smp,StaB4_C,C,200821,3753709887.7644715,200821_Smp_StaB4_C DHPS,HILICNeg,3559625472,DHPS_X_HILICNeg,1.64,56.25317944,2288847492.539312,66728848.48701224,63661650342.91855,1,0.9722222222222222,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,0.35169833764686526,NA,C3H8O5S,3,NA,1.0550950129405958,NA,35.79352687204893,7.560085350853002,0.029477257625722172,NA,34.30071917,6.176440783,3.07601425996747e-5
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,478861,200821,Smp,StaB4_C,C,200821,478861,200821_Smp_StaB4_C Ethyl Dihydroxybenzoate,HILICNeg,478861,Ethyl Dihydroxybenzoate_X_HILICNeg,1.64,56.25317944,291988.4146341464,8512.603283353188,17384568,29,0.19444444444444442,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549923,NA,1.566733065827015e-4,NA,C9H10O4,9,NA,0.0014100597592443134,NA,35.79352687204893,7.560085350853002,3.939426713340801e-5,NA,34.30071917,6.176440783,4.110875204265618e-8
FAD,Inj_vol,0.398898307733198,0.398898307733198,388451,200821,Smp,StaB4_C,C,200821,388451,200821_Smp_StaB4_C FAD,HILICNeg,388451,FAD_X_HILICNeg,1.64,56.25317944,236860.36585365856,6905.405238726539,7152765,31,0.13888888888888884,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,5.907372574498655e-4,NA,C27H33N9O15P2,27,9,0.015949905951146367,0.005316635317048789,35.79352687204893,7.560085350853002,4.4560867131541613e-4,7.032507002647683e-4,34.30071917,6.176440783,4.6500208558590305e-7
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,23513354,200821,Smp,StaB4_C,C,200821,23513354,200821_Smp_StaB4_C Fructose 6 phosphate,HILICNeg,23513354,Fructose 6 phosphate_X_HILICNeg,1.64,56.25317944,14337410.975609757,417991.5559275986,604268089,13,0.6388888888888888,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.06225529512770575,NA,C6H13O9P,6,NA,0.3735317707662345,NA,35.79352687204893,7.560085350853002,0.010435735268600326,NA,34.30071917,6.176440783,1.0889910760032455e-5
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,72882496,200821,Smp,StaB4_C,C,200821,70597601.77542678,200821_Smp_StaB4_C Gluconic Acid,HILICNeg,72882496,Gluconic Acid_X_HILICNeg,1.64,56.25317944,43047318.15574804,1254997.5393075626,2463830607.0667295,8,0.7777777777777778,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.006424450046368999,NA,C6H12O7,6,NA,0.038546700278214,NA,35.79352687204893,7.560085350853002,0.001076918192946083,NA,34.30071917,6.176440783,1.1237869412349698e-6
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,23223648,200821,Smp,StaB4_C,C,200821,23223648,200821_Smp_StaB4_C Glucose 1 phosphate,HILICNeg,23223648,Glucose 1 phosphate_X_HILICNeg,1.64,56.25317944,14160760.975609757,412841.5181362414,604271319,14,0.6111111111111112,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.037845825983885646,NA,C6H13O9P,6,NA,0.2270749559033139,NA,35.79352687204893,7.560085350853002,0.0063440229490387585,NA,34.30071917,6.176440783,6.620122300581893e-6
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,38620,200821,Smp,StaB4_C,C,200821,53919.34855249799,200821_Smp_StaB4_C Glucose 6 phosphate,HILICNeg,38620,Glucose 6 phosphate_X_HILICNeg,1.64,56.25317944,32877.651556401215,958.5120181519467,800394613.7497609,35,0.02777777777777779,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,9.247447765385276e-5,NA,C6H13O9P,6,NA,5.548468659231165e-4,NA,35.79352687204893,7.560085350853002,1.5501318657603284e-5,NA,34.30071917,6.176440783,1.6175954305016294e-8
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,98873368,200821,Smp,StaB4_C,C,200821,138042143.75327295,200821_Smp_StaB4_C glycerol 3 phosphate,HILICNeg,98873368,glycerol 3 phosphate_X_HILICNeg,1.64,56.25317944,84172038.87394692,2453943.8504184387,2183071086.163551,6,0.8333333333333334,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,0.186086134229556,NA,C3H9O6P,3,NA,0.558258402688668,NA,35.79352687204893,7.560085350853002,0.015596630214291918,NA,34.30071917,6.176440783,1.627541393292215e-5
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,77732568,200821,Smp,StaB4_C,C,200821,77732568,200821_Smp_StaB4_C Inosine,HILICNeg,77732568,Inosine_X_HILICNeg,1.64,56.25317944,47397907.317073174,1381834.2140626924,1209335524,7,0.8055555555555556,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.022768631733626622,NA,C10H12N4O5,10,4,0.2276863173362662,0.09107452693450649,35.79352687204893,7.560085350853002,0.0063611031723746075,0.012046759091711918,34.30071917,6.176440783,6.637945875356589e-6
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,32838188,200821,Smp,StaB4_C,C,200821,43368040.42363472,200821_Smp_StaB4_C Ketoglutaric Acid,HILICNeg,32838188,Ketoglutaric Acid_X_HILICNeg,1.64,56.25317944,26443927.08758215,770943.8089609025,678616600.411275,9,0.75,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.01938230652059986,NA,C5H6O5,5,NA,0.0969115326029993,NA,35.79352687204893,7.560085350853002,0.0027075156060879057,NA,34.30071917,6.176440783,2.8253498745227415e-6
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,284216160,200821,Smp,StaB4_C,C,200821,250431966.99548462,200821_Smp_StaB4_C L-Pyroglutamic acid,HILICNeg,284216160,L-Pyroglutamic acid_X_HILICNeg,1.64,56.25317944,152702418.89968574,4451872.222842035,5629125067.9226475,5,0.8611111111111112,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,0.037562876637575675,NA,C5H7NO3,5,1,0.18781438318787838,0.037562876637575675,35.79352687204893,7.560085350853002,0.005247160579041518,0.0049685783816365865,34.30071917,6.176440783,5.4755231882176995e-6
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,5444015,200821,Smp,StaB4_C,C,200821,5526890.011491604,200821_Smp_StaB4_C N-acetyltaurine,HILICNeg,5444015,N-acetyltaurine_X_HILICNeg,1.64,56.25317944,3370054.8850558563,98250.26898944656,114633821.08573563,16,0.5555555555555556,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167593,NA,3.6146081818692763e-4,NA,C4H9NO4S,4,1,0.0014458432727477105,3.6146081818692763e-4,35.79352687204893,7.560085350853002,4.039398737978977e-5,4.7811737753217844e-5,34.30071917,6.176440783,4.215198129175874e-8
NAD,Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,StaB4_C,C,200821,100,200821_Smp_StaB4_C NAD,HILICNeg,100,NAD_X_HILICNeg,1.64,56.25317944,60.97560975609756,1.777677297452327,877885,36,0,-1,400,1,1,NAD,5181892,3175496.75,4178694.375,0.7381522641935123,NA,2.3052941739848055e-7,NA,C21H27N7O14P2,21,7,4.841117765368092e-6,1.6137059217893639e-6,35.79352687204893,7.560085350853002,1.352512084845293e-7,2.1345075444251302e-7,34.30071917,6.176440783,1.411375003939339e-10
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,3715933,200821,Smp,StaB4_C,C,200821,4907479.4430045355,200821_Smp_StaB4_C Orotic Acid,HILICNeg,3715933,Orotic Acid_X_HILICNeg,1.64,56.25317944,2992365.514027156,87239.14793543154,79927160.9242856,20,0.4444444444444444,-1,400,1,1,Orotic Acid,76686864,62955124,69820994,0.9422251082872886,NA,5.304332088171051e-4,NA,C5H4N2O4,5,2,0.0026521660440855252,0.0010608664176342101,35.79352687204893,7.560085350853002,7.409624800501553e-5,1.4032466148209728e-4,34.30071917,6.176440783,7.732100399822389e-8
PEP,"Sulfolactic Acid, 13C3",0.835086800107912,0.66707878571269,391409,200821,Smp,StaB4_C,C,200821,395104.85401397856,200821_Smp_StaB4_C PEP,HILICNeg,391409,PEP_X_HILICNeg,1.64,56.25317944,240917.59391096255,7023.689290938656,19800673.394600194,30,0.16666666666666663,-1,400,1,1,PEP,5153239,1481408.75,3317323.875,0.9451805430491668,NA,8.96030175005459e-4,NA,C3H5O6P,3,NA,0.0026880905250163773,NA,35.79352687204893,7.560085350853002,7.509990660114302e-5,NA,34.30071917,6.176440783,7.836834299869221e-8
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,957942,200821,Smp,StaB4_C,C,200821,957942,200821_Smp_StaB4_C Phosphoglyceric Acid,HILICNeg,957942,Phosphoglyceric Acid_X_HILICNeg,1.64,56.25317944,584110.9756097561,17029.11745676077,32147706,26,0.2777777777777778,-1,400,1,1,Phosphoglyceric Acid,4190399.25,3320620.5,3755509.875,0.7765965028953576,NA,0.002335542601812715,NA,C3H7O7P,3,NA,0.007006627805438145,NA,35.79352687204893,7.560085350853002,1.9575125498207335e-4,NA,34.30071917,6.176440783,2.0427058017973748e-7
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,576283,200821,Smp,StaB4_C,C,200821,576283,200821_Smp_StaB4_C Propionylglycine,HILICNeg,576283,Propionylglycine_X_HILICNeg,1.64,56.25317944,351392.0731707317,10244.452060077194,26054040,28,0.2222222222222222,-1,400,1,1,Propionylglycine,42600726.4,28487193.6,35543960,0.8580354215363641,NA,1.3436238292510296e-4,NA,C5H9NO3,5,1,6.718119146255148e-4,1.3436238292510296e-4,35.79352687204893,7.560085350853002,1.876908964648943e-5,1.7772601325187803e-5,34.30071917,6.176440783,1.9585942536537048e-8
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,2030683,200821,Smp,StaB4_C,C,200821,2030683,200821_Smp_StaB4_C Resorcylic Acid,HILICNeg,2030683,Resorcylic Acid_X_HILICNeg,1.64,56.25317944,1238221.3414634147,36098.99067422384,15585818,23,0.36111111111111116,-1,400,1,1,Resorcylic Acid,77343406.66666667,45102093.333333336,61222750,0.9448397318983163,NA,2.496226960802705e-4,NA,C7H6O4,7,NA,0.0017473588725618935,NA,35.79352687204893,7.560085350853002,4.8817733966484355e-5,NA,34.30071917,6.176440783,5.0942339252471517e-8
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,5116058,200821,Smp,StaB4_C,C,200821,5116058,200821_Smp_StaB4_C Ribose 5 phosphate,HILICNeg,5116058,Ribose 5 phosphate_X_HILICNeg,1.64,56.25317944,3119547.56097561,90947.00159049357,101544046,18,0.5,-1,400,1,1,Ribose 5 phosphate,2875680,2719490.25,2797585.125,0.9567340566190481,NA,0.01359170165521763,NA,C5H11O8P,5,NA,0.06795850827608815,NA,35.79352687204893,7.560085350853002,0.001898625651476574,NA,34.30071917,6.176440783,1.981256076272763e-6
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,1519805184,200821,Smp,StaB4_C,C,200821,1603890583.2356086,200821_Smp_StaB4_C Threonic acid,HILICNeg,1519805184,Threonic acid_X_HILICNeg,1.64,56.25317944,977982062.9485419,28511998.774155132,19390220024.513504,2,0.9444444444444444,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,0.2814445983866787,NA,C4H8O5,4,NA,1.1257783935467147,NA,35.79352687204893,7.560085350853002,0.031452010794326954,NA,34.30071917,6.176440783,3.2820839352293806e-5
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,4986345,200821,Smp,StaB4_C,C,200821,4986345,200821_Smp_StaB4_C UDP-glucosamine,HILICNeg,4986345,UDP-glucosamine_X_HILICNeg,1.64,56.25317944,3040454.268292683,88641.12303764923,96963663,19,0.4722222222222222,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.006578854447704697,NA,C17H27N3O17P2,17,3,0.11184052561097986,0.01973656334311409,35.79352687204893,7.560085350853002,0.003124601998869126,0.0026106270534217214,34.30071917,6.176440783,3.2605883584154558e-6
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,2478987,200821,Smp,StaB4_C,C,200821,3273895.880785656,200821_Smp_StaB4_C UDP-glucose,HILICNeg,2478987,UDP-glucose_X_HILICNeg,1.64,56.25317944,1996277.976088815,58199.30381495351,71253676.50515632,22,0.38888888888888884,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.004985621360888609,NA,C15H24N2O17P2,15,2,0.07478432041332914,0.009971242721777218,35.79352687204893,7.560085350853002,0.0020893252760662714,0.001318932559491827,34.30071917,6.176440783,2.1802551731549927e-6
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,8401631,200821,Smp,StaB4_C,C,200821,11261876.786997717,200821_Smp_StaB4_C Uridine,HILICNeg,8401631,Uridine_X_HILICNeg,1.64,56.25317944,6866998.040852266,200199.82690951196,469126258.2679325,15,0.5833333333333333,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508103,NA,0.0076833355407079414,NA,C9H12N2O6,9,2,0.06915001986637147,0.015366671081415883,35.79352687204893,7.560085350853002,0.0019319141171408435,0.002032605502222547,34.30071917,6.176440783,2.0159932951741506e-6
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,11976297,200821,Smp,StaB5_A,A,200821,12274138.663128136,200821_Smp_StaB5_A Acetylglutamic acid,HILICNeg,11976297,Acetylglutamic acid_X_HILICNeg,1.04,44.04571642,11802056.406853976,278668.158013086,377656729.3712217,11,0.6764705882352942,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025463,NA,0.001248339642263634,NA,C7H11NO5,7,1,0.008738377495845438,0.001248339642263634,26.513674331089806,5.696737804201304,3.295800267712747e-4,2.191323675355029e-4,42.3516504,8.117519384,2.0632909020814543e-7
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,586966,200821,Smp,StaB5_A,A,200821,960380.9262060497,200821_Smp_StaB5_A Aconitic Acid,HILICNeg,586966,Aconitic Acid_X_HILICNeg,1.04,44.04571642,923443.1982750478,21804.1844761541,56179705.966487505,25,0.2647058823529411,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,1.588566240348861e-4,NA,C6H6O6,6,NA,9.531397442093166e-4,NA,26.513674331089806,5.696737804201304,3.594898739069407e-5,NA,42.3516504,8.117519384,2.2505374293732754e-8
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5_A,A,200821,120394,200821_Smp_StaB5_A ADP,HILICNeg,120394,ADP_X_HILICNeg,1.04,44.04571642,115763.46153846153,2733.38725727554,6746130,32,0.05882352941176472,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,6.293472556993279e-4,NA,C10H15N5O10P2,10,5,0.006293472556993278,0.003146736278496639,26.513674331089806,5.696737804201304,2.3736704609114034e-4,5.523751288282819e-4,42.3516504,8.117519384,1.486004086630182e-7
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5_A,A,200821,100,200821_Smp_StaB5_A Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,1.04,44.04571642,96.15384615384615,2.2703683383520272,1840610,34,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,8.937031167971242e-8,NA,C3H9NO3S,3,1,2.6811093503913725e-7,8.937031167971242e-8,26.513674331089806,5.696737804201304,1.0112175766025445e-8,1.5687980516463726e-8,42.3516504,8.117519384,6.3305900125945805e-12
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,2283142,200821,Smp,StaB5_A,A,200821,2283142,200821_Smp_StaB5_A cAMP,HILICNeg,2283142,cAMP_X_HILICNeg,1.04,44.04571642,2195328.846153846,51835.73308761724,83205067,20,0.4117647058823529,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,3.474645528969778e-4,NA,C10H12N5O6P,10,5,0.003474645528969778,0.001737322764484889,26.513674331089806,5.696737804201304,1.3105107521424992e-4,3.049680052333856e-4,42.3516504,8.117519384,8.20427420455326e-8
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,96670,200821,Smp,StaB5_A,A,200821,96670,200821_Smp_StaB5_A cGMP,HILICNeg,96670,cGMP_X_HILICNeg,1.04,44.04571642,92951.92307692308,2194.7650726849047,9168199,33,0.02941176470588236,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,7.681758593364482e-5,NA,C10H12N5O7P,10,5,7.681758593364482e-4,3.840879296682241e-4,26.513674331089806,5.696737804201304,2.8972817940804565e-5,6.742243418416798e-5,42.3516504,8.117519384,1.813803835461506e-8
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,15040535,200821,Smp,StaB5_A,A,200821,24608994.27553642,200821_Smp_StaB5_A Citric Acid,HILICNeg,15040535,Citric Acid_X_HILICNeg,1.04,44.04571642,23662494.495708097,558714.8144186417,3144738204.1910625,9,0.7352941176470589,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,0.01069371819842289,NA,C6H8O7,6,NA,0.06416230919053734,NA,26.513674331089806,5.696737804201304,0.002419970479734713,NA,42.3516504,8.117519384,1.5149895832757756e-6
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,100,200821,Smp,StaB5_A,A,200821,100,200821_Smp_StaB5_A Cysteinesulfinic acid,HILICNeg,100,Cysteinesulfinic acid_X_HILICNeg,1.04,44.04571642,96.15384615384615,2.2703683383520272,9074944,34,0,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,1.2700536080065514e-7,NA,C3H7NO4S,3,1,3.8101608240196545e-7,1.2700536080065514e-7,26.513674331089806,5.696737804201304,1.4370549990319064e-8,2.229440166738753e-8,42.3516504,8.117519384,8.996487239655847e-12
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,305630,200821,Smp,StaB5_A,A,200821,305630,200821_Smp_StaB5_A DHAP,HILICNeg,305630,DHAP_X_HILICNeg,1.04,44.04571642,293875,6938.926752505301,30007505,28,0.17647058823529416,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.002857855535931648,NA,C3H7O6P,3,NA,0.008573566607794944,NA,26.513674331089806,5.696737804201304,3.233639555473313e-4,NA,42.3516504,8.117519384,2.024376034185186e-7
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,2046992640,200821,Smp,StaB5_A,A,200821,2272722191.630051,200821_Smp_StaB5_A DHPS,HILICNeg,2046992640,DHPS_X_HILICNeg,1.04,44.04571642,2185309799.64428,51599165.05746897,63661650342.91855,1,0.9705882352941176,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,0.27195644741584535,NA,C3H8O5S,3,NA,0.815869342247536,NA,26.513674331089806,5.696737804201304,0.0307716437963052,NA,42.3516504,8.117519384,1.9264168799606827e-5
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,478861,200821,Smp,StaB5_A,A,200821,478861,200821_Smp_StaB5_A Ethyl Dihydroxybenzoate,HILICNeg,478861,Ethyl Dihydroxybenzoate_X_HILICNeg,1.04,44.04571642,460443.2692307692,10871.908528715901,17384568,27,0.20588235294117652,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549923,NA,2.000959989982799e-4,NA,C9H10O4,9,NA,0.001800863990984519,NA,26.513674331089806,5.696737804201304,6.792208309177407e-5,NA,42.3516504,8.117519384,4.2521695706680634e-8
FAD,Inj_vol,0.398898307733198,0.398898307733198,216697,200821,Smp,StaB5_A,A,200821,216697,200821_Smp_StaB5_A FAD,HILICNeg,216697,FAD_X_HILICNeg,1.04,44.04571642,208362.5,4919.820078158693,7152765,30,0.11764705882352944,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,4.2087624399204975e-4,NA,C27H33N9O15P2,27,9,0.011363658587785343,0.003787886195928448,26.513674331089806,5.696737804201304,4.285961442341612e-4,6.649219827415803e-4,42.3516504,8.117519384,2.6831678294608666e-7
