MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Cytosine,"Cytosine, 13C2-15N3",0.18349496269870252,0.03822177169315054,35638864,200821,Smp,StaB4_C,C,200821,35243390.07110253,200821_Smp_StaB4_C Cytosine,HILICPos,35638864,Cytosine_X_HILICPos,1.64,56.25317944,21489871.99457471,626513.7441465572,2624994207.327254,38,0.4571428571428572,1,400,1,1,Cytosine,339773504,299401344,319587424,0.8169234486922068,NA,0.0019287266252827823,Matched IS,C4H5N3O,4,3,0.007714906501131129,0.005786179875848347,35.78678330553109,7.557404668708872,2.1557976963910972e-4,7.656305477204085e-4,34.30071917,6.176440783,2.2491967188486004e-7
Guanine,"Guanine, 13C-15N2",0.236147635560921,0.01102319688348033,251337536,200821,Smp,StaB4_C,C,200821,186834677.05090103,200821_Smp_StaB4_C Guanine,HILICPos,251337536,Guanine_X_HILICPos,1.64,56.25317944,113923583.5676226,3321317.637702241,9033971724.970247,17,0.7571428571428571,1,400,1,1,Guanine,76265960,66028680,71147320,0.6381820156412793,NA,0.012027205777942682,Matched IS,C5H5N5O,5,5,0.06013602888971341,0.06013602888971341,35.78678330553109,7.557404668708872,0.0016803977148853997,0.007957232876347644,34.30071917,6.176440783,1.753200234422764e-6
Histidine,"DL-Histidine, 15N",0.1596110810870703,0.02176606159517299,114229320,200821,Smp,StaB4_C,C,200821,110648186.97260028,200821_Smp_StaB4_C Histidine,HILICPos,114229320,Histidine_X_HILICPos,1.64,56.25317944,67468406.69060993,1966967.6998545183,4224465410.21392,25,0.6428571428571428,1,400,1,1,Histidine,154899136,119995128,137447132,0.8079154468844396,NA,0.009829691545259171,Matched IS,C6H9N3O2,6,3,0.05897814927155502,0.02948907463577751,35.78678330553109,7.557404668708872,0.0016480427639451896,0.0039020107998021898,34.30071917,6.176440783,1.719443518931764e-6
Homarine,"Homarine, D3",0.0649315327032838,0.0075691339842487,5504864256,200821,Smp,StaB4_C,C,200821,5704269735.0291605,200821_Smp_StaB4_C Homarine,HILICPos,5504864256,Homarine_X_HILICPos,1.64,56.25317944,3478213253.0665617,101403508.0650574,143244733014.6523,4,0.9428571428571428,1,400,1,1,Homarine,40085624,32627858,36356741,1.2165977247093434,NA,0.0520569111364475,Matched IS,C7H7NO2,7,1,0.3643983779551325,0.0520569111364475,35.78678330553109,7.557404668708872,0.010182484825307345,0.006888199510076129,34.30071917,6.176440783,1.0623636669223004e-5
Methionine,"L-Methionine, D3",0.11544840670114512,0.08305019518136042,52687936,200821,Smp,StaB4_C,C,200821,53991183.88572175,200821_Smp_StaB4_C Methionine,HILICPos,52687936,Methionine_X_HILICPos,1.64,56.25317944,32921453.588854726,959789.0185622148,3060227789.36652,32,0.5428571428571429,1,400,1,1,Methionine,70321072,34780356,52550714,0.8833124226447717,NA,0.007661776064396475,Matched IS,C5H11NO2S,5,1,0.038308880321982375,0.007661776064396475,35.78678330553109,7.557404668708872,0.001070475655632941,0.001013810481278017,34.30071917,6.176440783,1.1168535601868073e-6
Proline,"DL-Proline, D7",0.14330300516476335,0.03251409931821816,7891663360,200821,Smp,StaB4_C,C,200821,11017953064.909824,200821_Smp_StaB4_C Proline,HILICPos,7891663360,Proline_X_HILICPos,1.64,56.25317944,6718264063.969405,195863650.2788548,207470664649.90256,1,0.9857142857142858,1,400,1,1,Proline,148132224,112220184,130176204,0.9343806029550203,NA,0.9922464502984802,Matched IS,C5H9NO2,5,1,4.961232251492401,0.9922464502984802,35.78678330553109,7.557404668708872,0.13863308722484732,0.1312946036099981,34.30071917,6.176440783,1.4463930703329333e-4
Adenine,"Adenine, 15N2",0.11703410404910732,0.07033874658680826,388641664,200821,Smp,StaB5_A,A,200821,523734172.5958845,200821_Smp_StaB5_A Adenine,HILICPos,388641664,Adenine_X_HILICPos,1.04,44.04571642,503590550.57296586,11890694.83174692,11869994260.620785,12,0.8285714285714285,1,400,1,1,Adenine,627041344,546868992,586955168,0.8860108513936592,NA,0.005923121469258716,Matched IS,C5H5N5,5,5,0.02961560734629358,0.02961560734629358,26.39427733446219,5.646596207024845,0.0011220465319437029,0.005244860135288096,42.3516504,8.117519384,6.992787073604475e-7
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,545557888,200821,Smp,StaB5_A,A,200821,616637979.3111224,200821_Smp_StaB5_A Alanine,HILICPos,545557888,Alanine_X_HILICPos,1.04,44.04571642,592921133.9530023,13999953.444533449,20058776239.93234,10,0.8571428571428572,1,400,1,1,Alanine,14873938,11192656,13033297,1.0112002669286206,NA,0.8597566474745897,Matched IS,C3H7NO2,3,1,2.5792699424237693,0.8597566474745897,26.39427733446219,5.646596207024845,0.09772080173818953,0.15226104646990332,42.3516504,8.117519384,6.090128526428735e-5
Betaine,"Betaine, 13C5-15N",0.08589773012534735,0.01225815084806379,4452038144,200821,Smp,StaB5_A,A,200821,4942981078.745973,200821_Smp_StaB5_A Betaine,HILICPos,4452038144,Betaine_X_HILICPos,1.04,44.04571642,4752866421.871127,112223877.38258006,280563658597.50244,2,0.9714285714285714,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992305674,NA,0.06394753566310903,Matched IS,C5H11NO2,5,1,0.3197376783155451,0.06394753566310903,26.39427733446219,5.646596207024845,0.012113901595558123,0.011324970534204813,42.3516504,8.117519384,7.549591935513926e-6
Cytosine,"Cytosine, 13C2-15N3",0.18349496269870252,0.03822177169315054,213906976,200821,Smp,StaB5_A,A,200821,245116526.15499792,200821_Smp_StaB5_A Cytosine,HILICPos,213906976,Cytosine_X_HILICPos,1.04,44.04571642,235688967.45672876,5565048.001891439,2624994207.327254,16,0.7714285714285715,1,400,1,1,Cytosine,339773504,299401344,319587424,0.8169234486922068,NA,0.017132036371917073,Matched IS,C4H5N3O,4,3,0.0685281454876683,0.05139610911575122,26.39427733446219,5.646596207024845,0.00259632588607354,0.009102139985113528,42.3516504,8.117519384,1.6180749708792529e-6
Guanine,"Guanine, 13C-15N2",0.236147635560921,0.01102319688348033,131551160,200821,Smp,StaB5_A,A,200821,151026825.12973753,200821_Smp_StaB5_A Guanine,HILICPos,131551160,Guanine_X_HILICPos,1.04,44.04571642,145218101.08628607,3428865.220163844,9033971724.970247,20,0.7142857142857143,1,400,1,1,Guanine,76265960,66028680,71147320,0.6381820156412793,NA,0.01241665871388073,Matched IS,C5H5N5O,5,5,0.06208329356940365,0.06208329356940365,26.39427733446219,5.646596207024845,0.002352149777874139,0.010994817283404604,42.3516504,8.117519384,1.4659002183632411e-6
Histidine,"DL-Histidine, 15N",0.1596110810870703,0.02176606159517299,39770803,200821,Smp,StaB5_A,A,200821,52526440.23007033,200821_Smp_StaB5_A Histidine,HILICPos,39770803,Histidine_X_HILICPos,1.04,44.04571642,50506192.52891377,1192543.6682469186,4224465410.21392,31,0.5571428571428572,1,400,1,1,Histidine,154899136,119995128,137447132,0.8079154468844396,NA,0.005959597818503123,Matched IS,C6H9N3O2,6,3,0.03575758691101874,0.01787879345550937,26.39427733446219,5.646596207024845,0.0013547477151166843,0.0031662957293221417,42.3516504,8.117519384,8.443020891346123e-7
Homarine,"Homarine, D3",0.0649315327032838,0.0075691339842487,3298529024,200821,Smp,StaB5_A,A,200821,3796177857.985684,200821_Smp_StaB5_A Homarine,HILICPos,3298529024,Homarine_X_HILICPos,1.04,44.04571642,3650171017.2939262,86187220.15523715,143244733014.6523,3,0.9571428571428572,1,400,1,1,Homarine,40085624,32627858,36356741,1.2165977247093434,NA,0.044245416616554595,Matched IS,C7H7NO2,7,1,0.3097179163158822,0.044245416616554595,26.39427733446219,5.646596207024845,0.011734282867123365,0.00783576777838471,42.3516504,8.117519384,7.313007011313122e-6
Methionine,"L-Methionine, D3",0.11544840670114512,0.08305019518136042,15291872,200821,Smp,StaB5_A,A,200821,14819933.39489192,200821_Smp_StaB5_A Methionine,HILICPos,15291872,Methionine_X_HILICPos,1.04,44.04571642,14249935.956626847,336467.0755624849,3060227789.36652,42,0.4,1,400,1,1,Methionine,70321072,34780356,52550714,0.8833124226447717,NA,0.002685939655637999,Matched IS,C5H11NO2S,5,1,0.013429698278189994,0.002685939655637999,26.39427733446219,5.646596207024845,5.088109861092978e-4,4.756741153717459e-4,42.3516504,8.117519384,3.1709976237879963e-7
Proline,"DL-Proline, D7",0.14330300516476335,0.03251409931821816,5339140096,200821,Smp,StaB5_A,A,200821,6074171562.517346,200821_Smp_StaB5_A Proline,HILICPos,5339140096,Proline_X_HILICPos,1.04,44.04571642,5840549579.343602,137906067.97257644,207470664649.90256,1,0.9857142857142858,1,400,1,1,Proline,148132224,112220184,130176204,0.9343806029550203,NA,0.6986329838415282,Matched IS,C5H9NO2,5,1,3.493164919207641,0.6986329838415282,26.39427733446219,5.646596207024845,0.1323455412301334,0.12372639342837538,42.3516504,8.117519384,8.248001875288527e-5
Adenine,"Adenine, 15N2",0.11703410404910732,0.07033874658680826,277635264,200821,Smp,StaB5_B,B,200821,334912873.862054,200821_Smp_StaB5_B Adenine,HILICPos,277635264,Adenine_X_HILICPos,1.15,48.70439796,291228585.96700346,6876440.07297065,11869994260.620785,15,0.7857142857142857,1,400,1,1,Adenine,627041344,546868992,586955168,0.8860108513936592,NA,0.0034253666757588118,Matched IS,C5H5N5,5,5,0.01712683337879406,0.01712683337879406,31.543305372132465,6.366721765204238,5.429625455144941e-4,0.0026900552608402936,42.3516504,8.117519384,4.0439589052695006e-7
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,739607808,200821,Smp,StaB5_B,B,200821,766361247.9065598,200821_Smp_StaB5_B Alanine,HILICPos,739607808,Alanine_X_HILICPos,1.15,48.70439796,666401085.136139,15734949.61452881,20058776239.93234,8,0.8857142857142857,1,400,1,1,Alanine,14873938,11192656,13033297,1.0112002669286206,NA,0.9663051796826677,Matched IS,C3H7NO2,3,1,2.8989155390480033,0.9663051796826677,31.543305372132465,6.366721765204238,0.0919027192885469,0.1517743691838039,42.3516504,8.117519384,6.844870298249353e-5
Betaine,"Betaine, 13C5-15N",0.08589773012534735,0.01225815084806379,5045602304,200821,Smp,StaB5_B,B,200821,5959891389.372237,200821_Smp_StaB5_B Betaine,HILICPos,5045602304,Betaine_X_HILICPos,1.15,48.70439796,5182514251.628033,122368649.218639,280563658597.50244,2,0.9714285714285714,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992305674,NA,0.06972824092754132,Matched IS,C5H11NO2,5,1,0.3486412046377066,0.06972824092754132,31.543305372132465,6.366721765204238,0.011052779679383895,0.010951984945945648,42.3516504,8.117519384,8.232057106272925e-6
Cytosine,"Cytosine, 13C2-15N3",0.18349496269870252,0.03822177169315054,113511720,200821,Smp,StaB5_B,B,200821,141687853.93038335,200821_Smp_StaB5_B Cytosine,HILICPos,113511720,Cytosine_X_HILICPos,1.15,48.70439796,123206829.50468118,2909138.8019363037,2624994207.327254,22,0.6857142857142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.8169234486922068,NA,0.008955802672104296,Matched IS,C4H5N3O,4,3,0.035823210688417186,0.02686740801631289,31.543305372132465,6.366721765204238,0.001135683475963996,0.004219975209714699,42.3516504,8.117519384,8.458515866578174e-7
Guanine,"Guanine, 13C-15N2",0.236147635560921,0.01102319688348033,137084608,200821,Smp,StaB5_B,B,200821,210539958.33965385,200821_Smp_StaB5_B Guanine,HILICPos,137084608,Guanine_X_HILICPos,1.15,48.70439796,183078224.64317727,4322812.048976898,9033971724.970247,20,0.7142857142857143,1,400,1,1,Guanine,76265960,66028680,71147320,0.6381820156412793,NA,0.01565383252183731,Matched IS,C5H5N5O,5,5,0.07826916260918654,0.07826916260918654,31.543305372132465,6.366721765204238,0.0024813240618193084,0.012293479359652172,42.3516504,8.117519384,1.8480782182029568e-6
Histidine,"DL-Histidine, 15N",0.1596110810870703,0.02176606159517299,71599328,200821,Smp,StaB5_B,B,200821,83242919.03747965,200821_Smp_StaB5_B Histidine,HILICPos,71599328,Histidine_X_HILICPos,1.15,48.70439796,72385146.98911275,1709145.8374220226,4224465410.21392,28,0.6,1,400,1,1,Histidine,154899136,119995128,137447132,0.8079154468844396,NA,0.008541256874205285,Matched IS,C6H9N3O2,6,3,0.05124754124523171,0.025623770622615855,31.543305372132465,6.366721765204238,0.0016246725142035155,0.004024641183890949,42.3516504,8.117519384,1.2100482687501527e-6
Homarine,"Homarine, D3",0.0649315327032838,0.0075691339842487,3750585344,200821,Smp,StaB5_B,B,200821,4532897893.275735,200821_Smp_StaB5_B Homarine,HILICPos,3750585344,Homarine_X_HILICPos,1.15,48.70439796,3941650341.978901,93069580.63619876,143244733014.6523,4,0.9428571428571428,1,400,1,1,Homarine,40085624,32627858,36356741,1.2165977247093434,NA,0.047778572764728085,Matched IS,C7H7NO2,7,1,0.3344500093530966,0.047778572764728085,31.543305372132465,6.366721765204238,0.010602884048054546,0.007504422923874292,42.3516504,8.117519384,7.896977005483986e-6
Methionine,"L-Methionine, D3",0.11544840670114512,0.08305019518136042,32241676,200821,Smp,StaB5_B,B,200821,35190770.56359417,200821_Smp_StaB5_B Methionine,HILICPos,32241676,Methionine_X_HILICPos,1.15,48.70439796,30600670.05529928,722537.841295065,3060227789.36652,37,0.4714285714285714,1,400,1,1,Methionine,70321072,34780356,52550714,0.8833124226447717,NA,0.005767854216907135,Matched IS,C5H11NO2S,5,1,0.028839271084535673,0.005767854216907135,31.543305372132465,6.366721765204238,9.142754934622127e-4,9.059378483334913e-4,42.3516504,8.117519384,6.809479869652417e-7
Proline,"DL-Proline, D7",0.14330300516476335,0.03251409931821816,6712041984,200821,Smp,StaB5_B,B,200821,7279303707.594972,200821_Smp_StaB5_B Proline,HILICPos,6712041984,Proline_X_HILICPos,1.15,48.70439796,6329829310.952149,149458858.1830603,207470664649.90256,1,0.9857142857142858,1,400,1,1,Proline,148132224,112220184,130176204,0.9343806029550203,NA,0.7571594897096423,Matched IS,C5H9NO2,5,1,3.7857974485482115,0.7571594897096423,31.543305372132465,6.366721765204238,0.12001904695418655,0.11892454510070041,42.3516504,8.117519384,8.938960849913447e-5
Adenine,"Adenine, 15N2",0.11703410404910732,0.07033874658680826,342620736,200821,Smp,StaB5_C,C,200821,279030827.2882128,200821_Smp_StaB5_C Adenine,HILICPos,342620736,Adenine_X_HILICPos,1.5,63.5274756,186020551.52547517,4392285.77324758,11869994260.620785,18,0.7428571428571429,1,400,1,1,Adenine,627041344,546868992,586955168,0.8860108513936592,NA,0.002187932877831683,Matched IS,C5H5N5,5,5,0.010939664389158414,0.010939664389158414,35.98661596198506,7.027702852668172,3.039925843739982e-4,0.0015566486828629937,42.3516504,8.117519384,2.5830550370141923e-7
Alanine,"DL-Alanine, D3",0.1544752282172065,0.02245387449392866,831848960,200821,Smp,StaB5_C,C,200821,1085670549.1773815,200821_Smp_StaB5_C Alanine,HILICPos,831848960,Alanine_X_HILICPos,1.5,63.5274756,723780366.1182543,17089779.48397152,20058776239.93234,9,0.8714285714285714,1,400,1,1,Alanine,14873938,11192656,13033297,1.0112002669286206,NA,1.0495071696796652,Matched IS,C3H7NO2,3,1,3.1485215090389955,1.0495071696796652,35.98661596198506,7.027702852668172,0.08749145827896065,0.14933858071150577,42.3516504,8.117519384,7.434235689287319e-5
Betaine,"Betaine, 13C5-15N",0.08589773012534735,0.01225815084806379,6437378560,200821,Smp,StaB5_C,C,200821,5582661592.371339,200821_Smp_StaB5_C Betaine,HILICPos,6437378560,Betaine_X_HILICPos,1.5,63.5274756,3721774394.914226,87877906.99448694,280563658597.50244,2,0.9714285714285714,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992305674,NA,0.050074687513885795,Matched IS,C5H11NO2,5,1,0.250373437569429,0.050074687513885795,35.98661596198506,7.027702852668172,0.006957404325928125,0.007125327943379705,42.3516504,8.117519384,5.911775224925567e-6
Cytosine,"Cytosine, 13C2-15N3",0.18349496269870252,0.03822177169315054,153677904,200821,Smp,StaB5_C,C,200821,117801578.17613286,200821_Smp_StaB5_C Cytosine,HILICPos,153677904,Cytosine_X_HILICPos,1.5,63.5274756,78534385.45075524,1854340.6150414208,2624994207.327254,22,0.6857142857142857,1,400,1,1,Cytosine,339773504,299401344,319587424,0.8169234486922068,NA,0.005708599611722168,Matched IS,C4H5N3O,4,3,0.02283439844688867,0.017125798835166503,35.98661596198506,7.027702852668172,6.345247486179332e-4,0.002436898541984375,42.3516504,8.117519384,5.391619507439236e-7
Guanine,"Guanine, 13C-15N2",0.236147635560921,0.01102319688348033,148387776,200821,Smp,StaB5_C,C,200821,185510278.22523305,200821_Smp_StaB5_C Guanine,HILICPos,148387776,Guanine_X_HILICPos,1.5,63.5274756,123673518.816822,2920158.1909738756,9033971724.970247,23,0.6714285714285715,1,400,1,1,Guanine,76265960,66028680,71147320,0.6381820156412793,NA,0.010574521108220577,Matched IS,C5H5N5O,5,5,0.05287260554110288,0.05287260554110288,35.98661596198506,7.027702852668172,0.0014692297157630927,0.007523454911163327,42.3516504,8.117519384,1.2484190118150126e-6
Histidine,"DL-Histidine, 15N",0.1596110810870703,0.02176606159517299,92697808,200821,Smp,StaB5_C,C,200821,99123711.62402284,200821_Smp_StaB5_C Histidine,HILICPos,92697808,Histidine_X_HILICPos,1.5,63.5274756,66082474.416015215,1560328.1995361203,4224465410.21392,27,0.6142857142857143,1,400,1,1,Histidine,154899136,119995128,137447132,0.8079154468844396,NA,0.007797558095104495,Matched IS,C6H9N3O2,6,3,0.04678534857062697,0.023392674285313483,35.98661596198506,7.027702852668172,0.001300076356722435,0.003328637362126389,42.3516504,8.117519384,1.1046877306728753e-6
Homarine,"Homarine, D3",0.0649315327032838,0.0075691339842487,5027384320,200821,Smp,StaB5_C,C,200821,4479761358.05775,200821_Smp_StaB5_C Homarine,HILICPos,5027384320,Homarine_X_HILICPos,1.5,63.5274756,2986507572.0385,70516911.23797385,143244733014.6523,4,0.9428571428571428,1,400,1,1,Homarine,40085624,32627858,36356741,1.2165977247093434,NA,0.03620084405341113,Matched IS,C7H7NO2,7,1,0.25340590837387794,0.03620084405341113,35.98661596198506,7.027702852668172,0.00704167095460064,0.005151163162749111,42.3516504,8.117519384,5.983377412226607e-6
Methionine,"L-Methionine, D3",0.11544840670114512,0.08305019518136042,24038454,200821,Smp,StaB5_C,C,200821,24548350.435718745,200821_Smp_StaB5_C Methionine,HILICPos,24038454,Methionine_X_HILICPos,1.5,63.5274756,16365566.95714583,386420.9966454065,3060227789.36652,44,0.37142857142857144,1,400,1,1,Methionine,70321072,34780356,52550714,0.8833124226447717,NA,0.003084710374487466,Matched IS,C5H11NO2S,5,1,0.01542355187243733,0.003084710374487466,35.98661596198506,7.027702852668172,4.285913376442565e-4,4.3893580009808034e-4,42.3516504,8.117519384,3.6417829592863587e-7
Proline,"DL-Proline, D7",0.14330300516476335,0.03251409931821816,8053178880,200821,Smp,StaB5_C,C,200821,10125125313.384426,200821_Smp_StaB5_C Proline,HILICPos,8053178880,Proline_X_HILICPos,1.5,63.5274756,6750083542.256284,159381829.95239976,207470664649.90256,1,0.9857142857142858,1,400,1,1,Proline,148132224,112220184,130176204,0.9343806029550203,NA,0.8074293253862527,Matched IS,C5H9NO2,5,1,4.037146626931263,0.8074293253862527,35.98661596198506,7.027702852668172,0.11218466974488396,0.11489235420357878,42.3516504,8.117519384,9.532442275097887e-5
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,20545156,200821,Smp,20ppt3C_A,A,200821,17780884.73444912,200821_Smp_20ppt3C_A AMP,HILICNeg,20545156,AMP_X_HILICNeg,0.6,76.76311476,29634807.89074853,231633.1846361509,611076988.8317593,14,0.6111111111111112,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.1325798158897566,NA,0.01674508515635642,Matched IS,C10H14N5O7P,10,5,0.1674508515635642,0.0837254257817821,22.73999451442274,4.866020011616644,0.007363715565426335,0.01720614086705449,127.9385246,16.91749292,1.3088383822394354e-6
Cysteic Acid,"L-Cysteic Acid, D3",0.16632793844038476,0.03566107521744798,5946067,200821,Smp,20ppt3C_A,A,200821,6602787.4179576095,200821_Smp_20ppt3C_A Cysteic Acid,HILICNeg,5946067,Cysteic Acid_X_HILICNeg,0.6,76.76311476,11004645.696596015,86015.10554387007,356242489.38473535,17,0.5277777777777778,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.9102798681424398,NA,0.0038836138235461832,Matched IS,C3H7NO5S,3,1,0.01165084147063855,0.0038836138235461832,22.73999451442274,4.866020011616644,5.123502322416592e-4,7.98108888634826e-4,127.9385246,16.91749292,9.106593582398206e-8
GMP,Inj_vol,0.08082365780735079,0.08082365780735079,2862096,200821,Smp,20ppt3C_A,A,200821,2862096,200821_Smp_20ppt3C_A GMP,HILICNeg,2862096,GMP_X_HILICNeg,0.6,76.76311476,4770160,37284.78200693586,110678288,20,0.4444444444444444,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.9488447462983992,NA,0.0065421926750501205,Matched IS,C10H14N5O8P,10,5,0.06542192675050121,0.032710963375250604,22.73999451442274,4.866020011616644,0.0028769543769681933,0.0067223240548044925,127.9385246,16.91749292,5.113543942689895e-7
Isethionic Acid,"Isethionic Acid, 13C2",0.18373888180361925,0.02398815198131435,3020788992,200821,Smp,20ppt3C_A,A,200821,3488022333.6905065,200821_Smp_20ppt3C_A Isethionic Acid,HILICNeg,3020788992,Isethionic Acid_X_HILICNeg,0.6,76.76311476,5813370556.150845,45438780.65130387,54111086123.369965,1,0.9722222222222222,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.6007744085413094,NA,0.49396028966574923,Matched IS,C2H6O4S,2,NA,0.9879205793314985,NA,22.73999451442274,4.866020011616644,0.043444187231659805,NA,127.9385246,16.91749292,7.72183814390727e-6
Taurine,"Taurine, D4",0.23255477819148523,0.04895468217021628,238313760,200821,Smp,20ppt3C_A,A,200821,129500982.7974186,200821_Smp_20ppt3C_A Taurine,HILICNeg,238313760,Taurine_X_HILICNeg,0.6,76.76311476,215834971.329031,1687020.9501308491,16119517988.51178,5,0.8611111111111112,-1,400,1,1,Taurine,54692268,35251424,44971846,0.4182716522330031,NA,0.06999981365072036,Matched IS,C2H7NO3S,2,1,0.13999962730144072,0.06999981365072036,22.73999451442274,4.866020011616644,0.00615653742627979,0.014385434807832661,127.9385246,16.91749292,1.094272641795345e-6
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,23308228,200821,Smp,20ppt3C_B,B,200821,23390919.295184348,200821_Smp_20ppt3C_B AMP,HILICNeg,23308228,AMP_X_HILICNeg,0.62,76.75804953,37727289.1857812,304735.7174708078,611076988.8317593,14,0.6111111111111112,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.1325798158897566,NA,0.02138695313323455,Matched IS,C10H14N5O7P,10,5,0.21386953133234549,0.10693476566617274,21.969492822242188,5.289353239907456,0.009734841539710982,0.02021698321438704,123.8033057,15.94415667,1.7274945133580991e-6
Cysteic Acid,"L-Cysteic Acid, D3",0.16632793844038476,0.03566107521744798,6300713,200821,Smp,20ppt3C_B,B,200821,6828646.281990603,200821_Smp_20ppt3C_B Cysteic Acid,HILICNeg,6300713,Cysteic Acid_X_HILICNeg,0.62,76.75804953,11013945.616113877,88963.25953829383,356242489.38473535,17,0.5277777777777778,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.9102798681424398,NA,0.004016724066616774,Matched IS,C3H7NO5S,3,1,0.012050172199850322,0.004016724066616774,21.969492822242188,5.289353239907456,5.484956934304181e-4,7.593979612310884e-4,123.8033057,15.94415667,9.733320230600532e-8
GMP,Inj_vol,0.08082365780735079,0.08082365780735079,2414061,200821,Smp,20ppt3C_B,B,200821,2414061,200821_Smp_20ppt3C_B GMP,HILICNeg,2414061,GMP_X_HILICNeg,0.62,76.75804953,3893646.7741935486,31450.265018217957,110678288,22,0.3888888888888888,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.9488447462983992,NA,0.005501766742050958,Matched IS,C10H14N5O8P,10,5,0.05501766742050958,0.02750883371025479,21.969492822242188,5.289353239907456,0.0025042757184093483,0.005200793454803576,123.8033057,15.94415667,4.44395786602244e-7
Isethionic Acid,"Isethionic Acid, 13C2",0.18373888180361925,0.02398815198131435,1896785024,200821,Smp,20ppt3C_B,B,200821,3487490899.987852,200821_Smp_20ppt3C_B Isethionic Acid,HILICNeg,1896785024,Isethionic Acid_X_HILICNeg,0.62,76.75804953,5624985322.561051,45434855.64500707,54111086123.369965,2,0.9444444444444444,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.6007744085413094,NA,0.4939176213278335,Matched IS,C2H6O4S,2,NA,0.987835242655667,NA,21.969492822242188,5.289353239907456,0.04496395299829454,NA,123.8033057,15.94415667,7.97907000197061e-6
Taurine,"Taurine, D4",0.23255477819148523,0.04895468217021628,192546496,200821,Smp,20ppt3C_B,B,200821,155734361.9946026,200821_Smp_20ppt3C_B Taurine,HILICNeg,192546496,Taurine_X_HILICNeg,0.62,76.75804953,251184454.8300042,2028899.417692155,16119517988.51178,4,0.8888888888888888,-1,400,1,1,Taurine,54692268,35251424,44971846,0.4182716522330031,NA,0.08418542825060372,Matched IS,C2H7NO3S,2,1,0.16837085650120745,0.08418542825060372,21.969492822242188,5.289353239907456,0.007663848130838355,0.01591601551876627,123.8033057,15.94415667,1.3599867592324513e-6
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,2533376,200821,Smp,20ppt3C_C,C,200821,2539641.962731747,200821_Smp_20ppt3C_C AMP,HILICNeg,2533376,AMP_X_HILICNeg,0.6,64.52739864,4232736.604552912,39357.57548356279,611076988.8317593,16,0.4666666666666667,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.1325798158897566,NA,0.03354931910779841,Matched IS,C10H14N5O7P,10,5,0.3354931910779841,0.16774659553899204,21.18269391534133,5.428392151272325,0.015838079538835564,0.03090170917362244,107.5456644,14.40024401,3.1195417588399225e-6
Cysteic Acid,"L-Cysteic Acid, D3",0.16632793844038476,0.03566107521744798,4368233,200821,Smp,20ppt3C_C,C,200821,4610882.928612905,200821_Smp_20ppt3C_C Cysteic Acid,HILICNeg,4368233,Cysteic Acid_X_HILICNeg,0.6,64.52739864,7684804.881021508,71456.20350104515,356242489.38473535,13,0.5666666666666667,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.9102798681424398,NA,0.003226274012455304,Matched IS,C3H7NO5S,3,1,0.009678822037365913,0.003226274012455304,21.18269391534133,5.428392151272325,4.56921205397588e-4,5.943332615900123e-4,107.5456644,14.40024401,8.999732431208926e-8
GMP,Inj_vol,0.08082365780735079,0.08082365780735079,100,200821,Smp,20ppt3C_C,C,200821,100,200821_Smp_20ppt3C_C GMP,HILICNeg,100,GMP_X_HILICNeg,0.6,64.52739864,166.66666666666669,1.549729294960464,110678288,30,0,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.9488447462983992,NA,1.1346158891985569e-5,Matched IS,C10H14N5O8P,10,5,1.1346158891985569e-4,5.6730794459927844e-5,21.18269391534133,5.428392151272325,5.356334249709495e-6,1.045075463949875e-5,107.5456644,14.40024401,1.0550084892111716e-9
