"","X","Precursor.Ion.Name","Retention.Time","Area","Background","Height","Mass.Error.PPM","SNFlag","ppmFlag","areaminFlag","RT_ref","RT_max","RT_min","RTFlag","Blank.Area","BlankFlag","Flags","QC_area","Reps_Present","ReplicateFlag","Samps_Present","Replicate.Name","SampleFlag","SmpFlag","CmpFlag","Filled_area","Backfill_Flag"
"4914",6235,"Trigonelline",8.36,178886752,26983544,"11649040",-2.6,NA,NA,NA,8.265,8.35,8.18,NA,NA,NA,"",178886752,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,178886752,NA
"4915",6236,"Trigonelline",7.4,8589606,5741078,"249880",1.3,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",8589606,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,8589606,NA
"4916",6237,"Trigonelline",7.7,8080018,6270108,"211835",3.2,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",8080018,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,8080018,NA
"4917",6238,"Trigonelline",7.08,10247319,5051171,"346970",3.4,"SNFlag",NA,NA,8.265,8.35,8.18,"RTFlag",NA,NA,"SNFlag, RTFlag, ",10247319,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,10247319,NA
"4918",6239,"Trigonelline",7.1,8038044,5992387,"193662",2.9,"SNFlag",NA,NA,8.265,8.35,8.18,"RTFlag",NA,NA,"SNFlag, RTFlag, ",8038044,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,8038044,NA
"4919",6240,"Trigonelline",7.08,11306885,5535504,"258600",2.1,"SNFlag",NA,NA,8.265,8.35,8.18,"RTFlag",NA,NA,"SNFlag, RTFlag, ",11306885,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,11306885,NA
"4920",6241,"Trigonelline",7.15,9719796,5421212,"260196",2.4,"SNFlag",NA,NA,8.265,8.35,8.18,"RTFlag",NA,NA,"SNFlag, RTFlag, ",9719796,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,9719796,NA
"4921",6242,"Trigonelline",8.56,4943036,4395342,"342560",2,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",4943036,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,4943036,NA
"4922",6243,"Trigonelline",7.23,4317032,5187808,"230408",2.8,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",4317032,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,4317032,NA
"4923",6244,"Trigonelline",8.93,2786090,4658049,"146282",2.6,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",2786090,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,2786090,NA
"4924",6245,"Trigonelline",8.28,4079269,3801150,"152163",2.8,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",4079269,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,4079269,NA
"4925",6246,"Trigonelline",8.13,4538650,3264072,"312996",2.5,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",4538650,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,4538650,NA
"4926",6247,"Trigonelline",8.36,3401300,3909159,"106570",1.8,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",3401300,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,3401300,NA
"4927",6248,"Trigonelline",7.59,10647911,5662165,"258534",3.2,"SNFlag",NA,NA,8.265,8.35,8.18,NA,NA,NA,"SNFlag, ",10647911,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,10647911,NA
"4928",6249,"Trimethylamine N-oxide",7.18,480808224,5584943,"25183826",0.9,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",480808224,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,480808224,NA
"4929",6250,"Trimethylamine N-oxide",7.35,619452672,5818551,"30888622",1.1,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",619452672,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,619452672,NA
"4930",6251,"Trimethylamine N-oxide",7.15,483150560,5879136,"26357390",0.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",483150560,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,483150560,NA
"4931",6252,"Trimethylamine N-oxide",7.32,708957440,8211119,"38351864",1.3,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",708957440,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,708957440,NA
"4932",6253,"Trimethylamine N-oxide",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,NA,NA
"4933",6254,"Trimethylamine N-oxide",NA,NA,NA,"#N/A",NA,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,NA,NA
"4934",6255,"Trimethylamine N-oxide",7.15,90062368,835210,"5104036",0.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",90062368,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,90062368,NA
"4935",6256,"Trimethylamine N-oxide",7.35,88824440,233054,"4922281",2.2,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",88824440,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,88824440,NA
"4936",6257,"Trimethylamine N-oxide",7.13,74727320,1128401,"4121611",0.6,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",74727320,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,74727320,NA
"4937",6258,"Trimethylamine N-oxide",7.34,84747752,595675,"4612742",1.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",84747752,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,84747752,NA
"4938",6259,"Trimethylamine N-oxide",7.17,136022080,1416683,"7770055",0.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",136022080,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,136022080,NA
"4939",6260,"Trimethylamine N-oxide",7.21,138642672,611594,"8062234",0.5,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",138642672,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,138642672,NA
"4940",6261,"Trimethylamine N-oxide",7.27,137444272,1435826,"7742781",1,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",137444272,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,137444272,NA
"4941",6262,"Trimethylamine N-oxide",7.3,147289056,1543691,"8375512",1.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",147289056,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,147289056,NA
"4942",6263,"Trimethylamine N-oxide",7.35,152647504,2309833,"8506609",2.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",152647504,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,152647504,NA
"4943",6264,"Trimethylamine N-oxide",7.2,74796616,599488,"4173181",0.6,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",74796616,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,74796616,NA
"4944",6265,"Trimethylamine N-oxide",7.23,73532336,114773,"4053005",0.2,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",73532336,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,73532336,NA
"4945",6266,"Trimethylamine N-oxide",7.24,74236696,189647,"4168282",1.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",74236696,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,74236696,NA
"4946",6267,"Trimethylamine N-oxide",7.29,87325272,0,"5281989",1.6,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",87325272,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,87325272,NA
"4947",6268,"Trimethylamine N-oxide",7.33,82090616,0,"4453443",2.3,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",82090616,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,82090616,NA
"4948",6269,"Trimethylamine N-oxide",7.23,940950,534008,"57863",0.7,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",940950,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,940950,NA
"4949",6270,"Trimethylamine N-oxide",7.19,1053333,383529,"46620",2.3,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",1053333,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,1053333,NA
"4950",6271,"Trimethylamine N-oxide",7.24,556846,618465,"25240",2,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",556846,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,556846,NA
"4951",6272,"Trimethylamine N-oxide",7.2,1029379,491461,"54126",1.5,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",1029379,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,1029379,NA
"4952",6273,"Trimethylamine N-oxide",7.26,1672257,707670,"147357",0.8,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",1672257,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,1672257,NA
"4953",6274,"Trimethylamine N-oxide",7.21,1653261,0,"66646",1.1,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",1653261,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,1653261,NA
"4954",6275,"Trimethylamine N-oxide",7.29,1669493,329026,"64584",1.9,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",1669493,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,1669493,NA
"4955",6276,"Trimethylamine N-oxide",7.35,5842122,922256,"353365",3.2,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",5842122,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,5842122,NA
"4956",6277,"Trimethylamine N-oxide",7.27,1627668,287281,"71988",2.4,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",1627668,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,1627668,NA
"4957",6278,"Trimethylamine N-oxide",7.35,1402832,343910,"97247",2.7,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",1402832,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,1402832,NA
"4958",6279,"Trimethylamine N-oxide",7.22,1416526,141149,"75236",2.4,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",1416526,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,1416526,NA
"4959",6280,"Trimethylamine N-oxide",7.08,1142576,624072,"77140",2,"SNFlag",NA,NA,7.24625,7.35,7.13,NA,NA,NA,"SNFlag, ",1142576,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,1142576,NA
"4960",6281,"Trimethylamine N-oxide",6.33,1515840,0,"89826",1.7,NA,NA,NA,7.24625,7.35,7.13,NA,NA,NA,"",1515840,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,1515840,NA
"4961",6282,"Tyrosine",9.16,76987064,0,"6199371",-2.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",76987064,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,76987064,NA
"4962",6283,"Tyrosine",8.65,130799008,0,"9613146",-2.2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",130799008,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,130799008,NA
"4963",6284,"Tyrosine",9.55,104135840,0,"6419358",-2.7,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",104135840,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,104135840,NA
"4964",6285,"Tyrosine",9.36,140268976,392658,"5594586",-1.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",140268976,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,140268976,NA
"4965",6286,"Tyrosine",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,NA,NA
"4966",6287,"Tyrosine",NA,NA,NA,"#N/A",NA,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,NA,NA
"4967",6288,"Tyrosine",9.55,39172552,0,"2556056",-2.5,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",39172552,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,39172552,NA
"4968",6289,"Tyrosine",9.39,36111412,0,"1342786",-1.6,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",36111412,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,36111412,NA
"4969",6290,"Tyrosine",9.54,36193736,813158,"2526167",-3.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",36193736,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,36193736,NA
"4970",6291,"Tyrosine",9.44,39363660,1205853,"1608703",-1.9,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",39363660,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,39363660,NA
"4971",6292,"Tyrosine",9.61,57922772,0,"2787568",-3.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",57922772,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,57922772,NA
"4972",6293,"Tyrosine",9.58,59645148,0,"2852134",-3.2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",59645148,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,59645148,NA
"4973",6294,"Tyrosine",9.56,58466272,0,"2485918",-2.5,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",58466272,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,58466272,NA
"4974",6295,"Tyrosine",9.53,60643028,1100689,"2405230",-2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",60643028,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,60643028,NA
"4975",6296,"Tyrosine",9.56,62030780,2204061,"2422912",-0.9,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",62030780,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,62030780,NA
"4976",6297,"Tyrosine",9.5,35959020,0,"2574559",-2.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",35959020,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,35959020,NA
"4977",6298,"Tyrosine",9.49,35051888,0,"2324108",-3.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",35051888,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,35051888,NA
"4978",6299,"Tyrosine",9.43,33012934,0,"2299023",-2.6,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",33012934,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,33012934,NA
"4979",6300,"Tyrosine",9.43,40119844,0,"2062391",-2.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",40119844,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,40119844,NA
"4980",6301,"Tyrosine",9.37,37644496,0,"1545059",-1.3,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",37644496,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,37644496,NA
"4981",6302,"Tyrosine",9.55,765478,0,"34625",-3.2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",765478,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,765478,NA
"4982",6303,"Tyrosine",9.66,416173,0,"18081",-1.6,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",416173,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,416173,NA
"4983",6304,"Tyrosine",9.61,615138,0,"18598",-1.5,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",615138,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,615138,NA
"4984",6305,"Tyrosine",9.72,578921,0,"16384",-2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",578921,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,578921,NA
"4985",6306,"Tyrosine",9.31,643720,0,"23139",-2.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",643720,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,643720,NA
"4986",6307,"Tyrosine",9.49,158579,0,"10706",-2.7,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",158579,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,158579,NA
"4987",6308,"Tyrosine",9.54,532147,0,"21948",-2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",532147,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,532147,NA
"4988",6309,"Tyrosine",9.66,653131,0,"22712",-1.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",653131,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,653131,NA
"4989",6310,"Tyrosine",9.52,417847,0,"21183",-1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",417847,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,417847,NA
"4990",6311,"Tyrosine",9.61,887253,0,"31005",-1.2,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",887253,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,887253,NA
"4991",6312,"Tyrosine",9.65,260943,0,"19049",-1.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",260943,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,260943,NA
"4992",6313,"Tyrosine",9.41,467843,0,"21563",-1.8,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",467843,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_C",NA,"Blk",NA,467843,NA
"4993",6314,"Tyrosine",9.72,264104,16859,"13917",-1.1,NA,NA,NA,9.33,9.55,8.65,NA,NA,NA,"",264104,NA,NA,NA,"200821_Blk_FilterBlkFSWEvX_A",NA,"Blk",NA,264104,NA
"4994",6348,"Vitamin B3",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_1",NA,"Std",NA,NA,NA
"4995",6349,"Vitamin B3",NA,NA,NA,"#N/A",NA,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",NA,NA,NA,NA,"200821_Std_4uMStdsMix1InH2O_2",NA,"Std",NA,NA,NA
"4996",6350,"Vitamin B3",3.88,198914640,2297239,"5638200",-3.4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",198914640,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_1",NA,"Std",NA,198914640,NA
"4997",6351,"Vitamin B3",2.45,137802576,1041683,"7242188",-2.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",137802576,NA,NA,NA,"200821_Std_4uMStdsMix1InMatrix_2",NA,"Std",NA,137802576,NA
"4998",6352,"Vitamin B3",3.78,983546048,1601482,"28380184",-3.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",983546048,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_1",NA,"Std",NA,983546048,NA
"4999",6353,"Vitamin B3",2.44,1006731392,756751,"63841212",-2.5,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",1006731392,NA,NA,NA,"200821_Std_4uMStdsMix2InH2O_2",NA,"Std",NA,1006731392,NA
"5000",6354,"Vitamin B3",3.89,1056902656,2512871,"32044926",-3.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",1056902656,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_1",NA,"Std",NA,1056902656,NA
"5001",6355,"Vitamin B3",2.47,1042833920,1056868,"46245704",-2.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",1042833920,NA,NA,NA,"200821_Std_4uMStdsMix2InMatrix_2",NA,"Std",NA,1042833920,NA
"5002",6356,"Vitamin B3",3.89,162779840,2187308,"4653192",-3.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",162779840,NA,NA,NA,"200821_Std_H2OinMatrix_1",NA,"Std",NA,162779840,NA
"5003",6357,"Vitamin B3",2.49,156258800,1057275,"6122783",-2.7,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",156258800,NA,NA,NA,"200821_Std_H2OinMatrix_2",NA,"Std",NA,156258800,NA
"5004",6358,"Vitamin B3",3.89,303709888,2312865,"8662724",-3.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",303709888,NA,NA,NA,"200821_Poo_TruePooAnt18_Full1",NA,"Poo",NA,303709888,NA
"5005",6359,"Vitamin B3",3.83,266139824,1995472,"7659768",-4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",266139824,NA,NA,NA,"200821_Poo_TruePooAnt18_Full2",NA,"Poo",NA,266139824,NA
"5006",6360,"Vitamin B3",3.7,287562176,342173,"7551839",-2.9,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",287562176,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3",NA,"Poo",NA,287562176,NA
"5007",6361,"Vitamin B3",3.64,225929760,1232915,"5593146",-2.8,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",225929760,NA,NA,NA,"200821_Poo_TruePooAnt18_Full3a",NA,"Poo",NA,225929760,NA
"5008",6362,"Vitamin B3",2.58,259461920,0,"8085517",-2,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",259461920,NA,NA,NA,"200821_Poo_TruePooAnt18_Full4",NA,"Poo",NA,259461920,NA
"5009",6363,"Vitamin B3",3.85,175629088,1456659,"5220734",-3.4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",175629088,NA,NA,NA,"200821_Poo_TruePooAnt18_Half1",NA,"Poo",NA,175629088,NA
"5010",6364,"Vitamin B3",3.77,143548736,2377441,"4121911",-3.8,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",143548736,NA,NA,NA,"200821_Poo_TruePooAnt18_Half2",NA,"Poo",NA,143548736,NA
"5011",6365,"Vitamin B3",3.69,146627088,856083,"3931795",-3.1,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",146627088,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3",NA,"Poo",NA,146627088,NA
"5012",6366,"Vitamin B3",3.59,177508672,1349187,"4537211",-2.4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",177508672,NA,NA,NA,"200821_Poo_TruePooAnt18_Half3a",NA,"Poo",NA,177508672,NA
"5013",6367,"Vitamin B3",2.55,144290736,332895,"4884574",-1.8,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",144290736,NA,NA,NA,"200821_Poo_TruePooAnt18_Half4",NA,"Poo",NA,144290736,NA
"5014",6368,"Vitamin B3",3.88,1611375,2663080,"49836",-3.4,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",1611375,NA,NA,NA,"200821_Blk_FilterBlk20_A",NA,"Blk",NA,1611375,NA
"5015",6369,"Vitamin B3",3.88,1450966,1621721,"45959",-3.1,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",1450966,NA,NA,NA,"200821_Blk_FilterBlk35_A",NA,"Blk",NA,1450966,NA
"5016",6370,"Vitamin B3",3.81,1838706,1543870,"47032",-2.5,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",1838706,NA,NA,NA,"200821_Blk_FilterBlk50_A",NA,"Blk",NA,1838706,NA
"5017",6371,"Vitamin B3",3.91,2033442,1434486,"55412",-2.6,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",2033442,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_A",NA,"Blk",NA,2033442,NA
"5018",6372,"Vitamin B3",3.01,3011784,75518,"70523",-4.1,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",3011784,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_B",NA,"Blk",NA,3011784,NA
"5019",6373,"Vitamin B3",3.17,3454619,576514,"87602",-3.6,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",3454619,NA,NA,NA,"200821_Blk_FilterBlkFSWB2_C",NA,"Blk",NA,3454619,NA
"5020",6374,"Vitamin B3",3.57,1933167,1120290,"44525",-2.9,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",1933167,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_A",NA,"Blk",NA,1933167,NA
"5021",6375,"Vitamin B3",2.56,3890372,1354780,"105486",-1.8,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",3890372,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_B",NA,"Blk",NA,3890372,NA
"5022",6376,"Vitamin B3",3.7,2680102,1146898,"70224",-2.4,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",2680102,NA,NA,NA,"200821_Blk_FilterBlkFSWB3_C",NA,"Blk",NA,2680102,NA
"5023",6377,"Vitamin B3",3.75,2269549,986595,"51612",-2.3,"SNFlag",NA,NA,3.16125,3.89,2.44,NA,NA,NA,"SNFlag, ",2269549,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_A",NA,"Blk",NA,2269549,NA
"5024",6378,"Vitamin B3",3.75,3295526,183351,"90520",-2.4,NA,NA,NA,3.16125,3.89,2.44,NA,NA,NA,"",3295526,NA,NA,NA,"200821_Blk_FilterBlkFSWB5_B",NA,"Blk",NA,3295526,NA
