MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,152934960,200821,Smp,Ev32Core_B,B,200821,168536635.5937538,200821_Smp_Ev32Core_B Threonic acid,HILICNeg,152934960,Threonic acid_X_HILICNeg,0.5,NA,337073271.1875076,NA,19390220024.513504,3,0.9090909090909092,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,3.327281688937406,NA,C4H8O5,4,NA,13.309126755749624,NA,1502.4630114741967,362.71028237724465,0.00885820592860445,NA,NA,NA,NA,NA
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,2287073,200821,Smp,Ev32Core_B,B,200821,2287073,200821_Smp_Ev32Core_B UDP-glucosamine,HILICNeg,2287073,UDP-glucosamine_X_HILICNeg,0.5,NA,4574146,NA,96963663,20,0.3939393939393939,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.33948848711866125,NA,C17H27N3O17P2,17,3,5.771304281017241,1.0184654613559838,1502.4630114741967,362.71028237724465,0.0038412288601730794,0.0028079310425964347,NA,NA,NA,NA
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,1747364,200821,Smp,Ev32Core_B,B,200821,1477653.3093296788,200821_Smp_Ev32Core_B UDP-glucose,HILICNeg,1747364,UDP-glucose_X_HILICNeg,0.5,NA,2955306.6186593575,NA,71253676.50515632,22,0.33333333333333337,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.2531652243265815,NA,C15H24N2O17P2,15,2,3.7974783648987227,0.506330448653163,1502.4630114741967,362.71028237724465,0.002527502065540161,0.001395963867731059,NA,NA,NA,NA
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,19011288,200821,Smp,Ev32Core_B,B,200821,20295287.31630419,200821_Smp_Ev32Core_B Uridine,HILICNeg,19011288,Uridine_X_HILICNeg,0.5,NA,40590574.63260838,NA,469126258.2679325,10,0.696969696969697,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508104,NA,1.5577985730898771,NA,C9H12N2O6,9,2,14.020187157808895,3.1155971461797543,1502.4630114741967,362.71028237724465,0.009331469094904688,0.008589767915482776,NA,NA,NA,NA
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,1982764,200821,Smp,Ev32Core_C,C,200821,1905159.7140538376,200821_Smp_Ev32Core_C Acetylglutamic acid,HILICNeg,1982764,Acetylglutamic acid_X_HILICNeg,0.5,NA,3810319.428107675,NA,377656729.3712217,19,0.4242424242424242,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025465,NA,0.0170689497706112,NA,C7H11NO5,7,1,0.1194826483942784,0.0170689497706112,904.000098802772,225.48225060971558,1.3217105678695976e-4,7.569974898004558e-5,NA,NA,NA,NA
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,1357627,200821,Smp,Ev32Core_C,C,200821,799773.687443397,200821_Smp_Ev32Core_C Aconitic Acid,HILICNeg,1357627,Aconitic Acid_X_HILICNeg,0.5,NA,1599547.374886794,NA,56179705.966487505,23,0.303030303030303,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,0.011653666581122197,NA,C6H6O6,6,NA,0.06992199948673318,NA,904.000098802772,225.48225060971558,7.734733611128536e-5,NA,NA,NA,NA,NA
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,Ev32Core_C,C,200821,63250,200821_Smp_Ev32Core_C ADP,HILICNeg,63250,ADP_X_HILICNeg,0.5,NA,126500,NA,6746130,32,0.03030303030303027,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,0.029125923388300782,NA,C10H15N5O10P2,10,5,0.29125923388300784,0.14562961694150392,904.000098802772,225.48225060971558,3.2218938279845544e-4,6.458584502669898e-4,NA,NA,NA,NA
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev32Core_C,C,200821,100,200821_Smp_Ev32Core_C Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,0.5,NA,200,NA,1840610,33,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,7.872758809223254e-6,NA,C3H9NO3S,3,1,2.361827642766976e-5,7.872758809223254e-6,904.000098802772,225.48225060971558,2.6126409122022253e-8,3.491520413662233e-8,NA,NA,NA,NA
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,100,200821,Smp,Ev32Core_C,C,200821,100,200821_Smp_Ev32Core_C cAMP,HILICNeg,100,cAMP_X_HILICNeg,0.5,NA,200,NA,83205067,33,0,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,1.3406371713106211e-6,NA,C10H12N5O6P,10,5,1.3406371713106211e-5,6.703185856553106e-6,904.000098802772,225.48225060971558,1.4830055583911075e-8,2.9728219575719804e-8,NA,NA,NA,NA
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,100,200821,Smp,Ev32Core_C,C,200821,100,200821_Smp_Ev32Core_C cGMP,HILICNeg,100,cGMP_X_HILICNeg,0.5,NA,200,NA,9168199,33,0,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,7.000073665257684e-6,NA,C10H12N5O7P,10,5,7.000073665257684e-5,3.500036832628842e-5,904.000098802772,225.48225060971558,7.743443473654871e-8,1.552244943078474e-7,NA,NA,NA,NA
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,71469920,200821,Smp,Ev32Core_C,C,200821,42102699.38627075,200821_Smp_Ev32Core_C Citric Acid,HILICNeg,71469920,Citric Acid_X_HILICNeg,0.5,NA,84205398.7725415,NA,3144738204.1910625,6,0.8181818181818181,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,1.611678770673633,NA,C6H8O7,6,NA,9.670072624041799,NA,904.000098802772,225.48225060971558,0.010696981822068964,NA,NA,NA,NA,NA
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,820045,200821,Smp,Ev32Core_C,C,200821,820045,200821_Smp_Ev32Core_C Cysteinesulfinic acid,HILICNeg,820045,Cysteinesulfinic acid_X_HILICNeg,0.5,NA,1640090,NA,9074944,25,0.24242424242424243,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,0.0917473251704803,NA,C3H7NO4S,3,1,0.2752419755114409,0.0917473251704803,904.000098802772,225.48225060971558,3.0447117857173065e-4,4.0689377954313845e-4,NA,NA,NA,NA
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,181632,200821,Smp,Ev32Core_C,C,200821,181632,200821_Smp_Ev32Core_C DHAP,HILICNeg,181632,DHAP_X_HILICNeg,0.5,NA,363264,NA,30007505,31,0.06060606060606055,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.1496133437393395,NA,C3H7O6P,3,NA,0.44884003121801846,NA,904.000098802772,225.48225060971558,4.965044050464679e-4,NA,NA,NA,NA,NA
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,547669952,200821,Smp,Ev32Core_C,C,200821,534170523.3047348,200821_Smp_Ev32Core_C DHPS,HILICNeg,547669952,DHPS_X_HILICNeg,0.5,NA,1068341046.6094697,NA,63661650342.91855,2,0.9393939393939394,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,5.630754593428861,NA,C3H8O5S,3,NA,16.892263780286584,NA,904.000098802772,225.48225060971558,0.01868613045801449,NA,NA,NA,NA,NA
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,575839,200821,Smp,Ev32Core_C,C,200821,575839,200821_Smp_Ev32Core_C Ethyl Dihydroxybenzoate,HILICNeg,575839,Ethyl Dihydroxybenzoate_X_HILICNeg,0.5,NA,1151678,NA,17384568,27,0.18181818181818177,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549924,NA,0.021196477079039527,NA,C9H10O4,9,NA,0.19076829371135573,NA,904.000098802772,225.48225060971558,2.1102685051030745e-4,NA,NA,NA,NA,NA
FAD,Inj_vol,0.398898307733198,0.398898307733198,100,200821,Smp,Ev32Core_C,C,200821,100,200821_Smp_Ev32Core_C FAD,HILICNeg,100,FAD_X_HILICNeg,0.5,NA,200,NA,7152765,33,0,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,1.710941608862933e-5,NA,C27H33N9O15P2,27,9,4.619542343929919e-4,1.5398474479766397e-4,904.000098802772,225.48225060971558,5.110112653801574e-7,6.829129316444257e-7,NA,NA,NA,NA
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,3354265,200821,Smp,Ev32Core_C,C,200821,3354265,200821_Smp_Ev32Core_C Fructose 6 phosphate,HILICNeg,3354265,Fructose 6 phosphate_X_HILICNeg,0.5,NA,6708530,NA,604268089,17,0.48484848484848486,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.999162564650968,NA,C6H13O9P,6,NA,5.994975387905808,NA,904.000098802772,225.48225060971558,0.006631609217571277,NA,NA,NA,NA,NA
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,128003072,200821,Smp,Ev32Core_C,C,200821,106199569.189361,200821_Smp_Ev32Core_C Gluconic Acid,HILICNeg,128003072,Gluconic Acid_X_HILICNeg,0.5,NA,212399138.378722,NA,2463830607.0667295,5,0.8484848484848485,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,1.08729109951785,NA,C6H12O7,6,NA,6.5237465971071,NA,904.000098802772,225.48225060971558,0.0072165330576256966,NA,NA,NA,NA,NA
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,3429185,200821,Smp,Ev32Core_C,C,200821,3429185,200821_Smp_Ev32Core_C Glucose 1 phosphate,HILICNeg,3429185,Glucose 1 phosphate_X_HILICNeg,0.5,NA,6858370,NA,604271319,16,0.5151515151515151,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.6287174766842235,NA,C6H13O9P,6,NA,3.772304860105341,NA,904.000098802772,225.48225060971558,0.0041729031502333435,NA,NA,NA,NA,NA
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,5874265,200821,Smp,Ev32Core_C,C,200821,4183389.9354595337,200821_Smp_Ev32Core_C Glucose 6 phosphate,HILICNeg,5874265,Glucose 6 phosphate_X_HILICNeg,0.5,NA,8366779.870919067,NA,800394613.7497609,13,0.6060606060606061,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,0.8072028138987387,NA,C6H13O9P,6,NA,4.843216883392432,NA,904.000098802772,225.48225060971558,0.005357540214659964,NA,NA,NA,NA,NA
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,19122052,200821,Smp,Ev32Core_C,C,200821,13617873.875648078,200821_Smp_Ev32Core_C glycerol 3 phosphate,HILICNeg,19122052,glycerol 3 phosphate_X_HILICNeg,0.5,NA,27235747.751296155,NA,2183071086.163551,8,0.7575757575757576,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,2.065326397352495,NA,C3H9O6P,3,NA,6.195979192057486,NA,904.000098802772,225.48225060971558,0.006853958534145336,NA,NA,NA,NA,NA
Inosine,Inj_vol,0.09659879113344372,0.09659879113344372,4021411,200821,Smp,Ev32Core_C,C,200821,4021411,200821_Smp_Ev32Core_C Inosine,HILICNeg,4021411,Inosine_X_HILICNeg,0.5,NA,8042822,NA,1209335524,15,0.5454545454545454,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.13252244759428297,NA,C10H12N4O5,10,4,1.3252244759428298,0.5300897903771319,904.000098802772,225.48225060971558,0.0014659561184759975,0.0023509158212841226,NA,NA,NA,NA
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,8704915,200821,Smp,Ev32Core_C,C,200821,6299133.864202671,200821_Smp_Ev32Core_C Ketoglutaric Acid,HILICNeg,8704915,Ketoglutaric Acid_X_HILICNeg,0.5,NA,12598267.728405342,NA,678616600.411275,12,0.6363636363636364,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.3167331832778453,NA,C5H6O5,5,NA,1.5836659163892264,NA,904.000098802772,225.48225060971558,0.0017518426363963694,NA,NA,NA,NA,NA
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,62997052,200821,Smp,Ev32Core_C,C,200821,64642389.612270445,200821_Smp_Ev32Core_C L-Pyroglutamic acid,HILICNeg,62997052,L-Pyroglutamic acid_X_HILICNeg,0.5,NA,129284779.22454087,NA,5629125067.9226475,7,0.7878787878787878,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,1.0908462709712303,NA,C5H7NO3,5,1,5.454231354856152,1.0908462709712303,904.000098802772,225.48225060971558,0.006033441104795847,0.004837836539335252,NA,NA,NA,NA
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,1475893,200821,Smp,Ev32Core_C,C,200821,1497353.6917106807,200821_Smp_Ev32Core_C N-acetyltaurine,HILICNeg,1475893,N-acetyltaurine_X_HILICNeg,0.5,NA,2994707.3834213614,NA,114633821.08573563,22,0.33333333333333337,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167592,NA,0.011017469897799373,NA,C4H9NO4S,4,1,0.04406987959119749,0.011017469897799373,904.000098802772,225.48225060971558,4.8749861476300937e-5,4.886180561000952e-5,NA,NA,NA,NA
"NAD",Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,Ev32Core_C,C,200821,100,200821_Smp_Ev32Core_C NAD,HILICNeg,100,"NAD_X_HILICNeg",0.5,NA,200,NA,877885,33,0,-1,400,1,1,"NAD",5181892,3175496.75,4178694.375,0.7381522641935123,NA,2.5936025366230767e-5,NA,C21H27N7O14P2,21,7,5.446565326908461e-4,1.8155217756361537e-4,904.000098802772,225.48225060971558,6.024960986311521e-7,8.051728110425054e-7,NA,NA,NA,NA
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,751132,200821,Smp,Ev32Core_C,C,200821,543541.3232278868,200821_Smp_Ev32Core_C Orotic Acid,HILICNeg,751132,Orotic Acid_X_HILICNeg,0.5,NA,1087082.6464557736,NA,79927160.9242856,26,0.21212121212121215,-1,400,1,1,Orotic Acid,76686864,62955124,69820994,0.9422251082872886,NA,0.006609701608224153,NA,C5H4N2O4,5,2,0.033048508041120764,0.013219403216448307,904.000098802772,225.48225060971558,3.655808012066494e-5,5.862724529625885e-5,NA,NA,NA,NA
PEP,"Sulfolactic Acid, 13C3",0.835086800107912,0.66707878571269,502954,200821,Smp,Ev32Core_C,C,200821,296288.57940686675,200821_Smp_Ev32Core_C PEP,HILICNeg,502954,PEP_X_HILICNeg,0.5,NA,592577.1588137335,NA,19800673.39460019,28,0.1515151515151515,-1,400,1,1,PEP,5153239,1481408.75,3317323.875,0.9451805430491668,NA,0.0755965979305369,NA,C3H5O6P,3,NA,0.22678979379161068,NA,904.000098802772,225.48225060971558,2.508736382794246e-4,NA,NA,NA,NA,NA
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,877934,200821,Smp,Ev32Core_C,C,200821,877934,200821_Smp_Ev32Core_C Phosphoglyceric Acid,HILICNeg,877934,Phosphoglyceric Acid_X_HILICNeg,0.5,NA,1755868,NA,32147706,24,0.2727272727272727,-1,400,1,1,Phosphoglyceric Acid,4190399.25,3320620.5,3755509.875,0.7765965028953576,NA,0.24081720779555593,NA,C3H7O7P,3,NA,0.7224516233866678,NA,904.000098802772,225.48225060971558,7.991720624184211e-4,NA,NA,NA,NA,NA
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,288370,200821,Smp,Ev32Core_C,C,200821,288370,200821_Smp_Ev32Core_C Propionylglycine,HILICNeg,288370,Propionylglycine_X_HILICNeg,0.5,NA,576740,NA,26054040,30,0.09090909090909094,-1,400,1,1,Propionylglycine,42600726.4,28487193.6,35543960,0.8580354215363641,NA,0.007564305076912036,NA,C5H9NO3,5,1,0.037821525384560184,0.007564305076912036,904.000098802772,225.48225060971558,4.183796598545705e-5,3.354723068648537e-5,NA,NA,NA,NA
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,404048,200821,Smp,Ev32Core_C,C,200821,404048,200821_Smp_Ev32Core_C Resorcylic Acid,HILICNeg,404048,Resorcylic Acid_X_HILICNeg,0.5,NA,808096,NA,15585818,29,0.12121212121212122,-1,400,1,1,Resorcylic Acid,77343406.66666667,45102093.333333336,61222750,0.9448397318983164,NA,0.005587942999074429,NA,C7H6O4,7,NA,0.039115600993521,NA,904.000098802772,225.48225060971558,4.3269465396435706e-5,NA,NA,NA,NA,NA
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,1890291,200821,Smp,Ev32Core_C,C,200821,1890291,200821_Smp_Ev32Core_C Ribose 5 phosphate,HILICNeg,1890291,Ribose 5 phosphate_X_HILICNeg,0.5,NA,3780582,NA,101544046,20,0.3939393939393939,-1,400,1,1,Ribose 5 phosphate,2875680,2719490.25,2797585.125,0.956734056619048,NA,0.5649943563665222,NA,C5H11O8P,5,NA,2.8249717818326108,NA,904.000098802772,225.48225060971558,0.003124968443669321,NA,NA,NA,NA,NA
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,147757328,200821,Smp,Ev32Core_C,C,200821,158120371.81428155,200821_Smp_Ev32Core_C Threonic acid,HILICNeg,147757328,Threonic acid_X_HILICNeg,0.5,NA,316240743.6285631,NA,19390220024.513504,4,0.8787878787878788,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,3.12164186695757,NA,C4H8O5,4,NA,12.48656746783028,NA,904.000098802772,225.48225060971558,0.013812573122909035,NA,NA,NA,NA,NA
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,1661152,200821,Smp,Ev32Core_C,C,200821,1661152,200821_Smp_Ev32Core_C UDP-glucosamine,HILICNeg,1661152,UDP-glucosamine_X_HILICNeg,0.5,NA,3322304,NA,96963663,21,0.3636363636363637,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.24657804073334716,NA,C17H27N3O17P2,17,3,4.191826692466901,0.7397341222000415,904.000098802772,225.48225060971558,0.004636975922921269,0.003280675619476755,NA,NA,NA,NA
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,2035165,200821,Smp,Ev32Core_C,C,200821,1472705.565848722,200821_Smp_Ev32Core_C UDP-glucose,HILICNeg,2035165,UDP-glucose_X_HILICNeg,0.5,NA,2945411.131697444,NA,71253676.50515632,18,0.4545454545454546,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.25231753117666733,NA,C15H24N2O17P2,15,2,3.78476296765001,0.5046350623533347,904.000098802772,225.48225060971558,0.004186684241143808,0.0022380256582891804,NA,NA,NA,NA
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,13171587,200821,Smp,Ev32Core_C,C,200821,13146682.878491284,200821_Smp_Ev32Core_C Uridine,HILICNeg,13171587,Uridine_X_HILICNeg,0.5,NA,26293365.75698257,NA,469126258.2679325,10,0.696969696969697,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508104,NA,1.0090955358156648,NA,C9H12N2O6,9,2,9.081859822340983,2.0181910716313296,904.000098802772,225.48225060971558,0.010046304015197233,0.008950554051035226,NA,NA,NA,NA
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,1982764,200821,Smp,Ev51Slush_A,A,200821,2270529.9287529914,200821_Smp_Ev51Slush_A Acetylglutamic acid,HILICNeg,1982764,Acetylglutamic acid_X_HILICNeg,0.2,NA,11352649.643764956,NA,377656729.3712217,16,0.5151515151515151,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025465,NA,0.05085605293438806,NA,C7H11NO5,7,1,0.3559923705407164,0.05085605293438806,3808.249595370658,724.5632860056036,9.347926432486566e-5,7.018855897978076e-5,NA,NA,NA,NA
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,1479490,200821,Smp,Ev51Slush_A,A,200821,3376781.1632974283,200821_Smp_Ev51Slush_A Aconitic Acid,HILICNeg,1479490,Aconitic Acid_X_HILICNeg,0.2,NA,16883905.81648714,NA,56179705.966487505,18,0.4545454545454546,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,0.12300942883066295,NA,C6H6O6,6,NA,0.7380565729839776,NA,3808.249595370658,724.5632860056036,1.938046744313098e-4,NA,NA,NA,NA,NA
ADP,Inj_vol,0.963724412083022,0.963724412083022,619176,200821,Smp,Ev51Slush_A,A,200821,619176,200821_Smp_Ev51Slush_A ADP,HILICNeg,619176,ADP_X_HILICNeg,0.2,NA,3095880,NA,6746130,22,0.33333333333333337,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,0.7128091992045267,NA,C10H15N5O10P2,10,5,7.128091992045267,3.5640459960226334,3808.249595370658,724.5632860056036,0.001871750213197748,0.004918888473732397,NA,NA,NA,NA
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,Ev51Slush_A,A,200821,100,200821_Smp_Ev51Slush_A Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,0.2,NA,500,NA,1840610,33,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,1.9681897023058135e-5,NA,C3H9NO3S,3,1,5.904569106917441e-5,1.9681897023058135e-5,3808.249595370658,724.5632860056036,1.5504679929842537e-8,2.7163806672514622e-8,NA,NA,NA,NA
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,100,200821,Smp,Ev51Slush_A,A,200821,100,200821_Smp_Ev51Slush_A cAMP,HILICNeg,100,cAMP_X_HILICNeg,0.2,NA,500,NA,83205067,33,0,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,3.351592928276553e-6,NA,C10H12N5O6P,10,5,3.351592928276553e-5,1.6757964641382766e-5,3808.249595370658,724.5632860056036,8.8008751641457e-9,2.3128365685993595e-8,NA,NA,NA,NA
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,71546,200821,Smp,Ev51Slush_A,A,200821,71546,200821_Smp_Ev51Slush_A cGMP,HILICNeg,71546,cGMP_X_HILICNeg,0.2,NA,357730,NA,9168199,29,0.12121212121212122,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,0.012520681761363152,NA,C10H12N5O7P,10,5,0.1252068176136315,0.06260340880681575,3808.249595370658,724.5632860056036,3.287778662560196e-5,8.640157459804222e-5,NA,NA,NA,NA
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,121466088,200821,Smp,Ev51Slush_A,A,200821,277233639.9285076,200821_Smp_Ev51Slush_A Citric Acid,HILICNeg,121466088,Citric Acid_X_HILICNeg,0.2,NA,1386168199.642538,NA,3144738204.1910625,3,0.9090909090909092,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,26.531052551410422,NA,C6H8O7,6,NA,159.18631530846253,NA,3808.249595370658,724.5632860056036,0.04180038921345146,NA,NA,NA,NA,NA
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,66095,200821,Smp,Ev51Slush_A,A,200821,66095,200821_Smp_Ev51Slush_A Cysteinesulfinic acid,HILICNeg,66095,Cysteinesulfinic acid_X_HILICNeg,0.2,NA,330475,NA,9074944,31,0.06060606060606055,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,0.018486910648631772,NA,C3H7NO4S,3,1,0.05546073194589532,0.018486910648631772,3808.249595370658,724.5632860056036,1.4563313290524307e-5,2.5514556154986854e-5,NA,NA,NA,NA
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,65528,200821,Smp,Ev51Slush_A,A,200821,65528,200821_Smp_Ev51Slush_A DHAP,HILICNeg,65528,DHAP_X_HILICNeg,0.2,NA,327640,NA,30007505,32,0.03030303030303027,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.13494129873248437,NA,C3H7O6P,3,NA,0.40482389619745307,NA,3808.249595370658,724.5632860056036,1.0630182871667881e-4,NA,NA,NA,NA,NA
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,785436160,200821,Smp,Ev51Slush_A,A,200821,1183590903.5979278,200821_Smp_Ev51Slush_A DHPS,HILICNeg,785436160,DHPS_X_HILICNeg,0.2,NA,5917954517.989638,NA,63661650342.91855,1,0.9696969696969696,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,31.19092886267642,NA,C3H8O5S,3,NA,93.57278658802926,NA,3808.249595370658,724.5632860056036,0.024571075042396688,NA,NA,NA,NA,NA
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,1938704,200821,Smp,Ev51Slush_A,A,200821,1938704,200821_Smp_Ev51Slush_A Ethyl Dihydroxybenzoate,HILICNeg,1938704,Ethyl Dihydroxybenzoate_X_HILICNeg,0.2,NA,9693520,NA,17384568,17,0.48484848484848486,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549924,NA,0.1784079182681368,NA,C9H10O4,9,NA,1.6056712644132312,NA,3808.249595370658,724.5632860056036,4.2162973413431185e-4,NA,NA,NA,NA,NA
FAD,Inj_vol,0.398898307733198,0.398898307733198,100,200821,Smp,Ev51Slush_A,A,200821,100,200821_Smp_Ev51Slush_A FAD,HILICNeg,100,FAD_X_HILICNeg,0.2,NA,500,NA,7152765,33,0,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,4.2773540221573325e-5,NA,C27H33N9O15P2,27,9,0.0011548855859824798,3.8496186199415993e-4,3808.249595370658,724.5632860056036,3.032589007260367e-7,5.313019158290374e-7,NA,NA,NA,NA
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,7010255,200821,Smp,Ev51Slush_A,A,200821,7010255,200821_Smp_Ev51Slush_A Fructose 6 phosphate,HILICNeg,7010255,Fructose 6 phosphate_X_HILICNeg,0.2,NA,35051275,NA,604268089,11,0.6666666666666667,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,5.220506105404067,NA,C6H13O9P,6,NA,31.323036632424405,NA,3808.249595370658,724.5632860056036,0.008225048240141867,NA,NA,NA,NA,NA
